rowid,qc_ind,stno,time,latitude,latitude_1,latitude_2,longitude,longitude_1,longitude_2,airpressure,airpressure_1,airpressure_2,airtemp,airtemp_1,airtemp_2,conductivity_16,hm0,hm0a,hm0b,hmax,humidity,humidity_1,humidity_2,mdir,mdira,mdirb,s1mean,salinity_16,seatemp_16,seatemp_aa,seatemp_aa_1,seatemp_aa_2,sprtp,thhf,thmax,thtp,tm01,tm02,tm02a,tm02b,tp,ts,winddir,winddir_1,winddir_2,windgust,windgust_1,windgust_2,windsp,windsp_1,windsp_2,source_file
1,1,62094,2023-01-28 21:00:00,,51.69019,51.69034,,-6.710938,-6.710663,1031.934,1031.934,1031.885,9.04297,9.04297,9.0918,,0.8203,0.5859,0.7031,1.5625,93.26172,93.26172,93.35938,271.4063,270.0,274.2188,,,,9.816284,9.816284,9.814453,,,,,,4.4531,,,,,245.7422,245.7422,245.7422,14.12325,14.12325,13.66766,11.04801,11.04801,10.70633,2023_62094_zzqc_fugrobuoy.csv
1,1,62094,2023-01-28 22:00:00,,51.69034,51.69034,,-6.710663,-6.710663,1031.531,1031.531,1031.47,8.89648,8.89648,8.99414,,,0.5859,0.7031,1.4063,95.11719,95.11719,95.11719,264.375,262.9688,265.7813,,,,9.810791,9.810791,9.80896,,,,,,4.4531,,,,,243.2812,243.2812,244.3359,15.94561,15.94561,16.0595,12.18699,12.18699,12.75648,2023_62094_zzqc_fugrobuoy.csv
1,1,62094,2023-01-28 23:00:00,,51.69034,51.69034,,-6.710663,-6.710663,1031.494,1031.494,1031.458,8.84766,8.84766,8.94531,,,0.5859,0.8203,1.4063,95.01953,95.01953,95.21484,265.7813,254.5313,271.4063,,,,9.812622,9.812622,9.810791,,,,,,4.3359,,,,,245.0391,245.0391,246.7969,14.69272,14.69272,15.71781,12.52868,12.52868,12.87037,2023_62094_zzqc_fugrobuoy.csv
1,1,62094,2023-01-29 00:00:00,,51.69034,51.69034,,-6.710663,-6.710663,1031.458,1031.458,1031.409,9.33594,9.33594,9.38477,,,0.5859,0.8203,1.5625,91.89453,91.89453,91.99219,270.0,261.5625,274.2188,,,,9.825439,9.825439,9.823608,,,,,,4.1016,,,,,252.0703,252.0703,254.5313,14.80663,14.80663,16.0595,11.73141,11.73141,12.52868,2023_62094_zzqc_fugrobuoy.csv
1,1,62094,2023-01-29 01:00:00,,51.69034,51.69034,,-6.710663,-6.710663,1031.152,1031.152,1031.116,9.23828,9.23828,9.28711,,,0.5859,0.8203,1.25,93.26172,93.26172,93.16406,267.1875,261.5625,271.4063,,,,9.845581,9.845581,9.841919,,,,,,4.2188,,,,,260.8594,260.8594,265.0781,14.57883,14.57883,14.80663,11.73141,11.73141,12.3009,2023_62094_zzqc_fugrobuoy.csv
1,1,62094,2023-01-29 02:00:00,,51.69034,51.69034,,-6.710663,-6.710663,1030.884,1030.884,1030.847,9.14063,9.14063,9.18945,,,0.5859,0.7031,1.4063,91.99219,91.99219,91.89453,271.4063,270.0,271.4063,,,,9.851074,9.851074,9.849243,,,,,,4.3359,,,14.2969,,269.2969,269.2969,272.4609,14.92052,14.92052,14.69272,11.50361,11.50361,12.18699,2023_62094_zzqc_fugrobuoy.csv
1,1,62094,2023-01-29 03:00:00,,51.69034,51.69034,,-6.710663,-6.710663,1030.53,1030.53,1030.481,9.0918,9.0918,9.14063,,,0.7031,0.7031,1.5625,95.11719,95.11719,95.11719,267.1875,261.5625,271.4063,,,,9.840088,9.840088,9.834595,,,,,,4.5703,,,14.2969,,253.4766,253.4766,256.2891,12.98428,12.98428,13.66766,10.47855,10.47855,11.04801,2023_62094_zzqc_fugrobuoy.csv
1,1,62094,2023-01-29 04:00:00,,51.69034,51.69034,,-6.710663,-6.710663,1029.968,1029.968,1029.907,9.04297,9.04297,9.14063,,0.8203,0.4688,0.7031,1.4063,95.70313,95.70313,95.70313,267.1875,261.5625,271.4063,,,,9.838257,9.838257,9.834595,,,,,,4.1016,,,14.2969,,250.3125,250.3125,252.0703,15.6039,15.6039,16.2873,12.87037,12.87037,13.78155,2023_62094_zzqc_fugrobuoy.csv
1,1,62094,2023-01-29 05:00:00,,51.69034,51.69034,,-6.710663,-6.710663,1029.456,1029.456,1029.419,8.70117,8.70117,8.75,,0.9375,0.5859,0.7031,1.4063,95.80078,95.80078,95.70313,264.375,264.375,264.375,,,,9.838257,9.838257,9.836426,,,,,,4.1016,,,13.3594,,282.6563,282.6563,284.7656,12.87037,12.87037,13.66766,8.086704,8.086704,8.200594,2023_62094_zzqc_fugrobuoy.csv
1,1,62094,2023-01-29 06:00:00,,51.69034,51.69034,,-6.710663,-6.710663,1028.931,1028.931,1028.882,8.60352,8.60352,8.70117,,0.9375,0.4688,0.8203,1.25,96.09375,96.09375,96.09375,255.9375,248.9063,258.75,,,,9.84375,9.84375,9.838257,,,,,,4.2188,,,14.2969,,278.0859,278.0859,277.7344,8.314484,8.314484,8.883972,6.036551,6.036551,6.150441,2023_62094_zzqc_fugrobuoy.csv
1,1,62094,2023-01-29 07:00:00,,51.69019,51.69019,,-6.710663,-6.710663,1028.857,1028.857,1028.809,8.45703,8.45703,8.55469,,0.8203,0.5859,0.5859,1.4063,95.70313,95.70313,95.80078,251.7188,248.9063,254.5313,,,,9.830933,9.830933,9.823608,,,,,,4.5703,,,13.3594,,286.875,286.875,289.3359,12.98428,12.98428,13.78155,10.25075,10.25075,10.93412,2023_62094_zzqc_fugrobuoy.csv
1,1,62094,2023-01-29 08:00:00,,51.69019,51.69019,,-6.710663,-6.710938,1028.894,1028.894,1028.857,7.5293,7.5293,7.62695,,0.8203,0.5859,0.5859,1.25,94.72656,94.72656,94.72656,255.9375,258.75,254.5313,,,,9.80896,9.80896,9.799805,,,,,,4.6875,,,12.5391,,337.8516,337.8516,341.7187,8.997881,8.997881,10.59244,6.492129,6.492129,6.719929,2023_62094_zzqc_fugrobuoy.csv
1,1,62094,2023-01-29 09:00:00,,51.69019,51.69019,,-6.710938,-6.710663,1029.102,1029.102,1029.065,7.91992,7.91992,7.96875,,0.8203,0.5859,0.5859,1.25,92.28516,92.28516,92.38281,253.125,258.75,247.5,,,,9.790649,9.790649,9.790649,,,,,,5.1563,,,12.5391,,282.6563,282.6563,286.875,10.36464,10.36464,10.59244,7.858905,7.858905,7.745015,2023_62094_zzqc_fugrobuoy.csv
1,1,62094,2023-01-29 10:00:00,,51.69019,51.69034,,-6.710938,-6.710663,1029.175,1029.175,1029.15,6.25977,6.25977,6.30859,,0.8203,0.5859,0.5859,1.5625,93.35938,93.35938,93.16406,254.5313,262.9688,248.9063,,,,9.790649,9.790649,9.783325,,,,,,4.6875,,,12.5391,,272.8125,272.8125,275.2734,16.51508,16.51508,17.54016,11.8453,11.8453,12.3009,2023_62094_zzqc_fugrobuoy.csv
1,1,62094,2023-01-29 11:00:00,,51.69034,51.69034,,-6.710663,-6.710663,1029.102,1029.102,1029.053,6.79688,6.79688,6.89453,,0.9375,0.5859,0.8203,1.4063,88.76953,88.76953,88.86719,257.3438,257.3438,258.75,,,,9.790649,9.790649,9.796143,,,,,,4.2188,,,13.3594,,262.9688,262.9688,269.6484,16.97067,16.97067,17.99574,13.43986,13.43986,13.21208,2023_62094_zzqc_fugrobuoy.csv
1,1,62094,2023-01-29 12:00:00,,51.69034,51.69034,,-6.710663,-6.710663,1028.601,1028.601,1028.564,7.77344,7.77344,7.91992,,1.0547,0.5859,0.8203,1.5625,84.17969,84.17969,84.08203,270.0,267.1875,270.0,,,,9.805298,9.805298,9.805298,,,,,,3.9844,,,12.5391,,257.3437,257.3437,259.4531,18.22354,18.22354,18.79303,14.46494,14.46494,14.92052,2023_62094_zzqc_fugrobuoy.csv
1,1,62094,2023-01-29 13:00:00,,51.69034,51.69034,,-6.710663,-6.710663,1027.515,1027.515,1027.454,8.26172,8.26172,8.35938,,1.0547,0.3516,0.9375,1.7188,83.88672,83.88672,83.78906,270.0,254.5313,274.2188,,,,9.827271,9.827271,9.827271,,,,,,3.75,,,4.2188,,259.4531,259.4531,261.9141,18.67914,18.67914,18.56523,14.46494,14.46494,14.23714,2023_62094_zzqc_fugrobuoy.csv
1,1,62094,2023-01-29 14:00:00,,51.69034,51.69034,,-6.710663,-6.710663,1026.697,1026.697,1026.648,8.55469,8.55469,8.65234,,1.0547,0.5859,0.9375,1.7188,83.69141,83.69141,83.78906,270.0,264.375,271.4063,,,,9.840088,9.840088,9.838257,,,,,,3.9844,,,,,250.6641,250.6641,254.5313,19.70421,19.70421,20.27369,15.8317,15.8317,16.0595,2023_62094_zzqc_fugrobuoy.csv
1,1,62094,2023-01-29 15:00:00,,51.69034,51.69034,,-6.710663,-6.710663,1026.001,1026.001,1025.952,9.23828,9.23828,9.33594,,1.0547,0.4688,0.9375,1.4063,87.01172,87.01172,87.10938,270.0,262.9688,271.4063,,,,9.845581,9.845581,9.845581,,,,,,3.9844,,,,,248.5547,248.5547,251.3672,20.04589,20.04589,20.38758,16.74288,16.74288,16.2873,2023_62094_zzqc_fugrobuoy.csv
1,1,62094,2023-01-29 16:00:00,,51.69034,51.69034,,-6.710663,-6.710663,1025.537,1025.537,1025.464,9.62891,9.62891,9.67773,,1.1719,0.5859,1.0547,1.5625,90.72266,90.72266,90.82031,262.9688,258.75,264.375,,,,9.838257,9.838257,9.838257,,,,,,4.1016,,,,,248.5547,248.5547,249.2578,18.67914,18.67914,19.13472,15.14832,15.14832,15.26221,2023_62094_zzqc_fugrobuoy.csv
1,1,62094,2023-01-29 17:00:00,,51.69034,51.69034,,-6.710663,-6.710663,1025.769,1025.769,1025.72,9.04297,9.04297,9.0918,,1.1719,0.5859,0.9375,1.5625,95.01953,95.01953,94.92188,261.5625,265.7813,260.1563,,,,9.838257,9.838257,9.840088,,,,,,4.1016,,,,,248.5547,248.5547,249.9609,20.95707,20.95707,21.86825,16.97067,16.97067,17.19847,2023_62094_zzqc_fugrobuoy.csv
1,1,62094,2023-01-29 18:00:00,,51.69034,51.69034,,-6.710388,-6.710663,1025.33,1025.33,1025.317,9.9707,9.9707,10.01953,,1.1719,0.4688,1.0547,2.1875,93.35938,93.35938,93.45703,255.9375,244.6875,258.75,,,,9.84375,9.84375,9.840088,,,,,,4.1016,,,,,239.7656,239.7656,238.7109,19.24861,19.24861,19.932,16.2873,16.2873,16.51508,2023_62094_zzqc_fugrobuoy.csv
1,1,62094,2023-01-29 19:00:00,,51.69034,51.69034,,-6.710663,-6.710663,1025.366,1025.366,1025.342,10.16602,10.16602,10.21484,,1.2891,0.5859,1.1719,2.0313,90.33203,90.33203,90.42969,255.9375,257.3438,255.9375,,,,9.836426,9.836426,9.829102,,,,,,4.3359,,,4.5703,,232.3828,232.3828,231.3281,19.24861,19.24861,19.02083,15.49001,15.49001,15.6039,2023_62094_zzqc_fugrobuoy.csv
1,1,62094,2023-01-29 20:00:00,,51.69034,51.69019,,-6.710663,-6.710663,1025.183,1025.183,1025.11,10.3125,10.3125,10.36133,,1.1719,0.4688,1.1719,1.875,87.10938,87.10938,87.20703,257.3438,247.5,258.75,,,,9.810791,9.810791,9.807129,,,,,,4.3359,,,4.8047,,247.1484,247.1484,247.8516,19.59032,19.59032,20.27369,16.0595,16.0595,16.17339,2023_62094_zzqc_fugrobuoy.csv
1,1,62094,2023-01-29 21:00:00,,51.69019,51.69034,,-6.710663,-6.710663,1025.293,1025.293,1025.232,10.3125,10.3125,10.41016,,1.2891,0.4688,1.1719,1.875,87.98828,87.98828,88.08594,258.75,253.125,260.1563,,,,9.80896,9.80896,9.801636,,,,,,4.3359,,,5.0391,,242.9297,242.9297,241.875,19.24861,19.24861,19.59032,15.6039,15.6039,16.17339,2023_62094_zzqc_fugrobuoy.csv
1,1,62094,2023-01-29 22:00:00,,51.69034,51.69034,,-6.710663,-6.710663,1024.988,1024.988,1024.927,10.36133,10.36133,10.41016,,1.2891,0.4688,1.1719,2.1875,88.96484,88.96484,89.0625,260.1563,248.9063,261.5625,,,,9.807129,9.807129,9.805298,,,,,,4.3359,,,5.0391,,253.8281,253.8281,256.9922,22.43774,22.43774,23.4628,17.76796,17.76796,18.10965,2023_62094_zzqc_fugrobuoy.csv
1,1,62094,2023-01-29 23:00:00,,51.69034,51.69034,,-6.710663,-6.710663,1025.305,1025.305,1025.22,10.36133,10.36133,10.41016,,1.5234,0.5859,1.4063,2.1875,90.13672,90.13672,90.03906,265.7813,261.5625,267.1875,,,,9.810791,9.810791,9.80896,,,,,,4.4531,,,5.2734,,254.8828,254.8828,256.6406,21.98214,21.98214,22.43774,17.08456,17.08456,17.42625,2023_62094_zzqc_fugrobuoy.csv
1,1,62094,2023-01-30 00:00:00,,51.69034,51.69034,,-6.710663,-6.710663,1025.525,1025.525,1025.464,10.11719,10.11719,10.16602,,1.4063,0.4688,1.4063,2.1875,88.96484,88.96484,89.35547,260.1563,244.6875,261.5625,,,,9.810791,9.810791,9.807129,,,,,,4.3359,,,5.2734,,281.25,281.25,284.4141,22.55163,22.55163,22.32385,15.94561,15.94561,15.94561,2023_62094_zzqc_fugrobuoy.csv
1,1,62094,2023-01-30 01:00:00,,51.69034,51.69019,,-6.710663,-6.710663,1025.708,1025.708,1025.671,9.67773,9.67773,9.77539,,1.5234,0.5859,1.4063,2.0313,,68.26172,68.55469,261.5625,251.7188,262.9688,,,,9.805298,9.805298,9.801636,,,,,,4.4531,,,5.2734,,317.8125,317.8125,322.7344,24.48789,24.48789,25.96856,18.79303,18.79303,19.59032,2023_62094_zzqc_fugrobuoy.csv
1,1,62094,2023-01-30 02:00:00,,51.69019,51.69019,,-6.710663,-6.710663,1026.208,1026.208,1026.16,9.14063,9.14063,9.23828,,,0.4688,1.2891,2.0313,65.625,65.625,65.625,262.9688,243.2813,265.7813,,,,9.796143,9.796143,9.794312,,,,,,4.3359,,,11.7188,,329.0625,329.0625,333.2813,23.80449,23.80449,24.94347,15.37612,15.37612,15.37612,2023_62094_zzqc_fugrobuoy.csv
1,1,62094,2023-01-30 03:00:00,,51.69019,51.69019,,-6.710663,-6.710663,1026.416,1026.416,1026.343,8.79883,8.79883,8.89648,,,0.4688,1.2891,2.0313,66.40625,66.40625,66.60156,275.625,250.3125,278.4375,,,,9.794312,9.794312,9.790649,,,,,,4.3359,,,5.2734,,326.25,326.25,330.8203,23.23502,23.23502,23.12112,18.79303,18.79303,18.22354,2023_62094_zzqc_fugrobuoy.csv
1,1,62094,2023-01-30 04:00:00,,51.69019,51.69019,,-6.710663,-6.710663,1026.599,1026.599,1026.575,8.55469,8.55469,8.65234,,,0.4688,1.2891,2.1875,67.96875,67.96875,67.67578,284.0625,244.6875,291.0938,,,,9.797974,9.797974,9.79248,,,,,,4.2188,,,11.7188,,328.7109,328.7109,331.875,26.42414,26.42414,25.05738,19.70421,19.70421,19.932,2023_62094_zzqc_fugrobuoy.csv
