rowid,qc_ind,stno,time,latitude,latitude_1,latitude_2,longitude,longitude_1,longitude_2,airpressure,airpressure_1,airpressure_2,airtemp,airtemp_1,airtemp_2,conductivity_16,hm0,hm0a,hm0b,hmax,humidity,humidity_1,humidity_2,mdir,mdira,mdirb,s1mean,salinity_16,seatemp_16,seatemp_aa,seatemp_aa_1,seatemp_aa_2,sprtp,thhf,thmax,thtp,tm01,tm02,tm02a,tm02b,tp,ts,winddir,winddir_1,winddir_2,windgust,windgust_1,windgust_2,windsp,windsp_1,windsp_2,source_file
1,1,62091,2024-02-26 08:00:00,,53.466,53.46646,,-5.417297,-5.417297,1017.175,1017.175,1017.163,7.77344,7.77344,7.77344,,1.2891,,,2.3438,74.51172,74.51172,73.04688,30.9375,,,,,,9.351196,9.351196,9.351196,,,,,,,,,5.0391,,4.92188,4.92188,13.00781,,20.84318,22.43774,15.14832,15.14832,17.99574,2024_62091_zzqc_fugrobuoy.csv
1,1,62091,2024-02-26 09:00:00,,53.46646,53.46677,,-5.417297,-5.417297,1018.213,1018.213,1018.213,7.57813,7.57813,7.72461,,1.2891,,,2.1875,67.87109,67.87109,68.35938,25.3125,,,,,,9.362183,9.362183,9.358521,,,,,,,,,5.5078,,5.97656,5.97656,10.19531,,24.48789,24.26009,17.19847,17.19847,18.56523,2024_62091_zzqc_fugrobuoy.csv
1,1,62091,2024-02-26 10:00:00,,53.46677,53.46692,,-5.417297,-5.417297,1019.214,1019.214,1019.226,7.62695,7.62695,7.62695,,1.4063,,,2.1875,70.3125,70.3125,70.50781,11.25,,,,,,9.354858,9.354858,9.351196,,,,,,,,,5.8594,,21.44531,21.44531,13.71094,,21.29876,21.18487,16.2873,16.2873,16.17339,2024_62091_zzqc_fugrobuoy.csv
1,1,62091,2024-02-26 11:00:00,,53.46692,53.46692,,-5.417297,-5.417297,1019.238,1019.238,1019.214,7.5293,7.5293,7.57813,,1.2891,,,2.0313,68.55469,68.55469,69.23828,11.25,,,,,,9.353027,9.353027,9.349365,,,,,,,,,5.8594,,3.16406,3.16406,3.51563,,23.12112,23.4628,17.54016,17.54016,18.45134,2024_62091_zzqc_fugrobuoy.csv
1,1,62091,2024-02-26 12:00:00,,53.46692,53.46677,,-5.417297,-5.417297,1020.105,1020.105,1020.044,7.77344,7.77344,7.57813,,1.5234,,,2.6563,71.97266,71.97266,70.50781,9.8438,,,,,,9.360352,9.360352,9.356689,,,,,,,,,5.5078,,2.10938,2.10938,10.54688,,24.48789,24.71567,17.54016,17.54016,20.15978,2024_62091_zzqc_fugrobuoy.csv
1,1,62091,2024-02-26 13:00:00,,53.46677,53.46646,,-5.417297,-5.417297,1020.74,1020.74,1020.703,7.62695,7.62695,7.62695,,1.6406,,,2.8125,68.65234,68.65234,69.43359,9.8438,,,,,,9.367676,9.367676,9.364014,,,,,,,,,5.5078,,,355.0781,358.5938,,23.80449,23.34891,17.76796,17.76796,17.65405,2024_62091_zzqc_fugrobuoy.csv
1,1,62091,2024-02-26 14:00:00,,53.46646,53.46616,,-5.417297,-5.417297,1021.021,1021.021,1021.008,7.67578,7.67578,7.62695,,1.5234,,,2.8125,70.70313,70.70313,70.3125,18.2813,,,,,,9.371338,9.371338,9.369507,,,,,,,,,5.0391,,348.75,348.75,356.4844,,19.8181,21.07096,14.00934,14.00934,17.08456,2024_62091_zzqc_fugrobuoy.csv
1,1,62091,2024-02-26 15:00:00,,53.46616,53.46585,,-5.417297,-5.417297,1021.423,1021.423,1021.399,7.87109,7.87109,7.72461,,1.4063,,,2.5,67.08984,67.08984,66.69922,35.1563,,,,,,9.380493,9.380493,9.380493,,,,,,,,,5.0391,,351.5625,351.5625,359.2969,,17.31236,21.18487,13.43986,13.43986,16.0595,2024_62091_zzqc_fugrobuoy.csv
1,1,62091,2024-02-26 16:00:00,,53.466,53.46585,,-5.417297,-5.417023,1021.985,1021.985,1021.985,8.11523,8.11523,7.87109,,1.4063,,,2.3438,69.53125,69.53125,67.67578,37.9688,,,,,,9.382324,9.382324,9.376831,,,,,,,,,4.8047,,349.1016,349.1016,357.1875,,18.45134,19.932,13.89545,13.89545,16.17339,2024_62091_zzqc_fugrobuoy.csv
1,1,62091,2024-02-26 17:00:00,,53.46585,53.46585,,-5.417023,-5.417297,1022.766,1022.766,1022.766,7.96875,7.96875,7.96875,,1.1719,,,2.1875,59.96094,59.96094,60.9375,45.0,,,,,,9.375,9.375,9.371338,,,,,,,,,4.8047,,,5.27344,13.00781,,13.89545,15.71781,11.04801,11.04801,11.04801,2024_62091_zzqc_fugrobuoy.csv
