rowid,qc_ind,stno,time,latitude,latitude_1,latitude_2,longitude,longitude_1,longitude_2,airpressure,airpressure_1,airpressure_2,airtemp,airtemp_1,airtemp_2,conductivity_16,hm0,hm0a,hm0b,hmax,humidity,humidity_1,humidity_2,mdir,mdira,mdirb,s1mean,salinity_16,seatemp_16,seatemp_aa,seatemp_aa_1,seatemp_aa_2,sprtp,thhf,thmax,thtp,tm01,tm02,tm02a,tm02b,tp,ts,winddir,winddir_1,winddir_2,windgust,windgust_1,windgust_2,windsp,windsp_1,windsp_2,source_file
1,1,62092,2024-01-17 16:00:00,,51.21671,51.21671,,-10.54846,-10.54819,996.9849,996.9849,996.8384,5.86914,5.86914,5.9668,,2.2656,,,4.2188,55.76172,55.76172,56.54297,97.0313,,,,,,10.92224,10.92224,10.94055,,,,,,,,,7.9688,,27.07031,40.07813,27.07031,,18.90692,18.33743,12.87037,13.09817,12.87037,2024_62092_zzqc_fugrobuoy.csv
1,1,62092,2024-01-17 17:00:00,,51.21671,51.21671,,-10.54819,-10.54846,997.6562,997.6562,997.5952,6.16211,6.16211,6.21094,,2.2656,,,3.6328,50.0,50.0,51.17188,78.75,,,,,,10.88013,10.88013,10.87463,,,,,,,,,7.9688,,23.90625,32.69531,23.90625,,20.61538,20.04589,13.55377,12.52868,13.55377,2024_62092_zzqc_fugrobuoy.csv
1,1,62092,2024-01-17 18:00:00,,51.21671,51.21671,,-10.54819,-10.54819,998.6572,998.6572,998.584,6.16211,6.16211,6.25977,,2.2656,,,3.1641,57.71484,57.71484,59.47266,68.9063,,,,,,10.90027,10.90027,10.87097,,,,,,,,,7.9688,,17.57813,28.82813,17.57813,,17.65405,16.17339,11.8453,11.16192,11.8453,2024_62092_zzqc_fugrobuoy.csv
1,1,62092,2024-01-17 19:00:00,,51.21671,51.21671,,-10.54819,-10.54819,999.6582,999.6582,999.5483,5.9668,5.9668,6.11328,,2.0313,,,3.2813,49.70703,49.70703,51.85547,73.125,,,,,,10.95154,10.95154,10.92224,,,,,,,,,8.5547,,7.38281,14.41406,7.38281,,20.61538,20.04589,14.23714,12.98428,14.23714,2024_62092_zzqc_fugrobuoy.csv
1,1,62092,2024-01-17 20:00:00,,51.21686,51.21686,,-10.54791,-10.54791,1000.525,1000.525,1000.427,5.82031,5.82031,5.9668,,2.2656,,,2.5781,57.22656,57.22656,57.51953,39.375,,,,,,10.91492,10.91492,10.91858,,,,,,,,,7.7344,,,8.4375,358.5938,,20.72927,20.38758,14.35103,13.66766,14.35103,2024_62092_zzqc_fugrobuoy.csv
1,1,62092,2024-01-17 21:00:00,,51.21671,51.21671,,-10.54791,-10.54791,1001.05,1001.05,1000.928,5.72266,5.72266,5.86914,,2.2656,,,3.1641,63.76953,63.76953,66.11328,49.2188,,,,,,10.9021,10.9021,10.92041,,,,,,,,,8.0859,,342.0703,351.5625,342.0703,,18.90692,18.33743,11.04801,10.82024,11.04801,2024_62092_zzqc_fugrobuoy.csv
1,1,62092,2024-01-17 22:00:00,,51.21671,51.21671,,-10.54819,-10.54791,1002.246,1002.246,1002.087,3.96484,3.96484,4.01367,,2.1875,,,3.6328,83.69141,83.69141,83.88672,26.7188,,,,,,10.89111,10.89111,10.90027,,,,,,,,,8.0859,,,13.35938,2.46094,,26.76583,23.57671,17.19847,19.02083,17.19847,2024_62092_zzqc_fugrobuoy.csv
1,1,62092,2024-01-17 23:00:00,,51.21671,51.21671,,-10.54819,-10.54791,1002.649,1002.649,1002.551,4.94141,4.94141,5.08789,,2.2656,,,3.9844,75.39063,75.39063,76.95313,30.9375,,,,,,10.9021,10.9021,10.89844,,,,,,,,,7.5,,18.98438,26.36719,18.98438,,19.8181,17.31236,12.3009,12.3009,12.3009,2024_62092_zzqc_fugrobuoy.csv
1,1,62092,2024-01-18 00:00:00,,51.21671,51.21671,,-10.54819,-10.54819,1003.479,1003.479,1003.357,4.0625,4.0625,4.16016,,2.1875,,,2.8125,84.86328,84.86328,85.64453,32.3438,,,,,,10.90576,10.90576,10.90759,,,,,,,,,11.7188,,,335.3906,325.5469,,16.51508,14.46494,9.567369,8.883972,9.567369,2024_62092_zzqc_fugrobuoy.csv
1,1,62092,2024-01-18 01:00:00,,51.21671,51.21671,,-10.54819,-10.54819,1004.248,1004.248,1004.163,5.42969,5.42969,5.57617,,2.2656,,,3.0469,67.08984,67.08984,68.75,21.0938,,,,,,10.88745,10.88745,10.89111,,,,,,,,,8.0859,,,22.85156,10.19531,,23.00723,20.95707,14.57883,15.03443,14.57883,2024_62092_zzqc_fugrobuoy.csv
1,1,62092,2024-01-18 02:00:00,,51.21671,51.21655,,-10.54819,-10.54819,1005.066,1005.066,1004.932,5.57617,5.57617,5.77148,,2.2656,,,3.0469,65.13672,65.13672,66.30859,,,,,,,10.87097,10.87097,10.87097,,,,,,,,,10.7813,,4.21875,19.6875,4.21875,,19.70421,21.18487,14.00934,13.21208,14.00934,2024_62092_zzqc_fugrobuoy.csv
1,1,62092,2024-01-18 03:00:00,,51.21671,51.21671,,-10.54819,-10.54819,1006.14,1006.14,1006.091,5.86914,5.86914,5.9668,,2.3438,,,3.3984,60.44922,60.44922,63.57422,338.9063,,,,,,10.85083,10.85083,10.85632,,,,,,,,,7.3828,,0.0,10.54688,0.0,,21.29876,20.50149,14.92052,14.35103,14.92052,2024_62092_zzqc_fugrobuoy.csv
1,1,62092,2024-01-18 04:00:00,,51.21671,51.21671,,-10.54819,-10.54819,1006.885,1006.885,1006.787,5.72266,5.72266,5.86914,,2.4219,,,4.4531,68.06641,68.06641,68.65234,343.125,,,,,,10.82886,10.82886,10.83618,,,,,,,,,12.6563,,1.40625,11.60156,1.40625,,23.80449,24.26009,16.17339,15.8317,16.17339,2024_62092_zzqc_fugrobuoy.csv
1,1,62092,2024-01-18 05:00:00,,51.21671,51.21671,,-10.54819,-10.54819,1007.764,1007.764,1007.629,5.82031,5.82031,5.91797,,2.2656,,,3.0469,58.98438,58.98438,60.83984,336.0938,,,,,,10.82336,10.82336,10.82153,,,,,,,,,14.1797,,8.08594,19.33594,8.08594,,22.89332,22.43774,15.8317,14.69272,15.8317,2024_62092_zzqc_fugrobuoy.csv
1,1,62092,2024-01-18 06:00:00,,51.21671,51.21671,,-10.54791,-10.54819,1009.021,1009.021,1008.813,5.77148,5.77148,5.86914,,2.3438,,,3.3984,59.375,59.375,61.03516,338.9063,,,,,,10.81604,10.81604,10.80688,,,,,,,,,12.1875,,19.6875,28.82813,19.6875,,23.34891,19.8181,14.35103,14.46494,14.35103,2024_62092_zzqc_fugrobuoy.csv
1,1,62092,2024-01-18 07:00:00,,51.21671,51.21671,,-10.54764,-10.54791,1009.9,1009.9,1009.79,5.72266,5.72266,5.82031,,2.4219,,,3.3984,58.69141,58.69141,61.42578,338.9063,,,,,,10.82153,10.82153,10.82153,,,,,,,,,7.5,,22.85156,28.125,22.85156,,18.56523,19.24861,13.21208,11.27581,13.21208,2024_62092_zzqc_fugrobuoy.csv
1,1,62092,2024-01-18 08:00:00,,51.21671,51.21671,,-10.54764,-10.54764,1011.218,1011.218,1011.035,5.52734,5.52734,5.67383,,2.3438,,,3.6328,56.83594,56.83594,59.96094,331.875,,,,,,10.83069,10.83069,10.83069,,,,,,,,,13.4766,,20.74219,32.34375,20.74219,,19.59032,19.70421,13.21208,12.87037,13.21208,2024_62092_zzqc_fugrobuoy.csv
1,1,62092,2024-01-18 09:00:00,,51.21655,51.21671,,-10.54764,-10.54764,1012.305,1012.305,1012.219,5.42969,5.42969,5.57617,,2.1094,,,3.1641,54.10156,54.10156,56.44531,337.5,,,,,,10.85449,10.85449,10.84167,,,,,,,,,13.4766,,23.55469,37.26563,23.55469,,15.94561,15.03443,10.13684,9.681259,10.13684,2024_62092_zzqc_fugrobuoy.csv
1,1,62092,2024-01-18 10:00:00,,51.21655,51.21655,,-10.54764,-10.54764,1013.525,1013.525,1013.379,5.47852,5.47852,5.625,,2.6563,,,3.9844,55.76172,55.76172,56.44531,336.0938,,,,,,10.85815,10.85815,10.849,,,,,,,,,13.7109,,24.60938,34.45313,24.60938,,16.17339,15.37612,9.567369,9.22566,9.567369,2024_62092_zzqc_fugrobuoy.csv
1,1,62092,2024-01-18 11:00:00,,51.21655,51.21655,,-10.54764,-10.54764,1014.685,1014.685,1014.563,5.82031,5.82031,6.01563,,2.2656,,,3.5156,54.00391,54.00391,56.83594,333.2813,,,,,,10.86182,10.86182,10.85815,,,,,,,,,10.1953,,20.03906,33.75,20.03906,,13.32597,13.89545,8.770082,9.111771,8.770082,2024_62092_zzqc_fugrobuoy.csv
1,1,62092,2024-01-18 12:00:00,,51.21655,51.21655,,-10.54791,-10.54764,1015.601,1015.601,1015.527,5.86914,5.86914,6.01563,,2.3438,,,3.6328,52.83203,52.83203,54.39453,329.0625,,,,,,10.87463,10.87463,10.86914,,,,,,,,,13.0078,,27.42188,42.1875,27.42188,,13.43986,12.3009,8.428392,8.997881,8.428392,2024_62092_zzqc_fugrobuoy.csv
1,1,62092,2024-01-18 13:00:00,,51.21655,51.21655,,-10.54791,-10.54791,1015.955,1015.955,1015.881,6.01563,6.01563,6.21094,,2.1875,,,3.8672,53.125,53.125,54.39453,331.875,,,,,,10.8728,10.8728,10.86914,,,,,,,,,12.0703,,26.36719,37.61719,26.36719,,11.50361,10.59244,6.606039,6.833838,6.606039,2024_62092_zzqc_fugrobuoy.csv
1,1,62092,2024-01-18 14:00:00,,51.21655,51.21655,,-10.54791,-10.54791,1016.479,1016.479,1016.406,6.11328,6.11328,6.25977,,2.3438,,,3.75,51.85547,51.85547,51.46484,309.375,,,,,,10.84351,10.84351,10.85266,,,,,,,,,10.3125,,33.04688,44.29688,33.04688,,9.339569,9.453459,5.922661,5.922661,5.922661,2024_62092_zzqc_fugrobuoy.csv
1,1,62092,2024-01-18 15:00:00,,51.21671,51.21655,,-10.54819,-10.54791,1016.687,1016.687,1016.614,6.40625,6.40625,6.50391,,2.4219,,,3.9844,45.89844,45.89844,49.51172,326.25,,,,,,10.83801,10.83801,10.84351,,,,,,,,,11.0156,,18.63281,34.45313,18.63281,,8.997881,9.22566,5.353173,5.011484,5.353173,2024_62092_zzqc_fugrobuoy.csv
1,1,62092,2024-01-18 16:00:00,,51.21671,51.21655,,-10.54819,-10.54819,1017.371,1017.371,1017.31,6.45508,6.45508,6.55273,,2.1875,,,3.3984,46.875,46.875,49.51172,316.4063,,,,,,10.82703,10.82703,10.8252,,,,,,,,,10.1953,,15.46875,30.58594,15.46875,,10.36464,10.13684,6.719929,6.26435,6.719929,2024_62092_zzqc_fugrobuoy.csv
1,1,62092,2024-01-18 17:00:00,,51.21671,51.21671,,-10.54819,-10.54819,1018.115,1018.115,1017.993,6.45508,6.45508,6.55273,,2.3438,,,2.9297,43.26172,43.26172,45.50781,307.9688,,,,,,10.82886,10.82886,10.82336,,,,,,,,,11.3672,,78.04688,91.40625,78.04688,,8.200594,7.175527,4.328086,4.328086,4.328086,2024_62092_zzqc_fugrobuoy.csv
1,1,62092,2024-01-18 18:00:00,,51.21686,51.21671,,-10.54791,-10.54819,1018.835,1018.835,1018.75,6.30859,6.30859,6.40625,,2.4219,,,3.6328,43.55469,43.55469,46.09375,307.9688,,,,,,10.8252,10.8252,10.81787,,,,,,,,,10.3125,,27.07031,52.03125,27.07031,,4.669775,4.783684,2.505732,1.138976,2.505732,2024_62092_zzqc_fugrobuoy.csv
1,1,62092,2024-01-18 19:00:00,,51.21686,51.21686,,-10.54791,-10.54791,1019.397,1019.397,1019.299,6.30859,6.30859,6.35742,,2.4219,,,3.5156,48.33984,48.33984,50.0,303.75,,,,,,10.82886,10.82886,10.82153,,,,,,,,,12.0703,,98.78906,116.3672,98.78906,,5.580952,5.011484,2.277952,1.594555,2.277952,2024_62092_zzqc_fugrobuoy.csv
1,1,62092,2024-01-18 20:00:00,,51.21686,51.21686,,-10.54791,-10.54791,1019.58,1019.58,1019.531,6.45508,6.45508,6.50391,,2.3438,,,3.6328,47.85156,47.85156,49.80469,310.7813,,,,,,10.83069,10.83069,10.81787,,,,,,,,,10.7813,,139.2187,144.4922,139.2187,,6.947727,7.289416,3.07522,2.96133,3.07522,2024_62092_zzqc_fugrobuoy.csv
1,1,62092,2024-01-18 21:00:00,,51.21686,51.21686,,-10.54791,-10.54791,1019.885,1019.885,1019.812,6.50391,6.50391,6.65039,,2.3438,,,3.0469,51.75781,51.75781,53.51563,312.1875,,,,,,10.83801,10.83801,10.83252,,,,,,,,,12.0703,,160.3125,152.5781,160.3125,,7.858905,7.403306,3.872507,3.189129,3.872507,2024_62092_zzqc_fugrobuoy.csv
1,1,62092,2024-01-18 22:00:00,,51.21686,51.21686,,-10.54791,-10.54791,1019.836,1019.836,1019.763,6.65039,6.65039,6.74805,,2.3438,,,3.2813,48.24219,48.24219,52.24609,305.1563,,,,,,10.84534,10.84534,10.83801,,,,,,,,,13.125,,152.9297,151.875,152.9297,,9.909058,9.453459,5.125373,5.467062,5.125373,2024_62092_zzqc_fugrobuoy.csv
1,1,62092,2024-01-18 23:00:00,,51.21686,51.21686,,-10.54791,-10.54791,1020.325,1020.325,1020.215,6.69922,6.69922,6.8457,,2.2656,,,3.0469,47.07031,47.07031,49.70703,307.9688,,,,,,10.85632,10.85632,10.84534,,,,,,,,,12.5391,,179.6484,180.7031,179.6484,,10.02295,10.25075,5.239264,4.783684,5.239264,2024_62092_zzqc_fugrobuoy.csv
1,1,62092,2024-01-19 00:00:00,,51.21686,51.21686,,-10.54791,-10.54791,1020.374,1020.374,1020.276,6.8457,6.8457,6.94336,,2.4219,,,3.3984,46.09375,46.09375,48.63281,316.4063,,,,,,10.86731,10.86731,10.85449,,,,,,,,,12.3047,,158.9063,156.7969,158.9063,,12.87037,12.87037,7.289416,7.403306,7.289416,2024_62092_zzqc_fugrobuoy.csv
1,1,62092,2024-01-19 01:00:00,,51.21686,51.21686,,-10.54791,-10.54791,1020.557,1020.557,1020.447,6.89453,6.89453,7.04102,,2.2656,,,3.1641,46.58203,46.58203,48.24219,299.5313,,,,,,10.88562,10.88562,10.87097,,,,,,,,,12.0703,,191.6016,182.8125,191.6016,,12.87037,13.43986,7.858905,7.631105,7.858905,2024_62092_zzqc_fugrobuoy.csv
1,1,62092,2024-01-19 02:00:00,,51.21686,51.21686,,-10.54791,-10.54791,1020.349,1020.349,1020.276,7.04102,7.04102,7.13867,,2.2656,,,3.8672,49.31641,49.31641,50.58594,312.1875,,,,,,10.89661,10.89661,10.88196,,,,,,,,,12.0703,,212.3438,198.6328,212.3438,,15.6039,14.57883,9.22566,9.795149,9.22566,2024_62092_zzqc_fugrobuoy.csv
1,1,62092,2024-01-19 03:00:00,,51.21686,51.21686,,-10.54791,-10.54791,1020.081,1020.081,1019.995,7.13867,7.13867,7.28516,,2.0313,,,3.1641,54.78516,54.78516,53.61328,312.1875,,,,,,10.87646,10.87646,10.88745,,,,,,,,,12.0703,,193.3594,183.8672,193.3594,,15.49001,14.57883,9.453459,10.59244,9.453459,2024_62092_zzqc_fugrobuoy.csv
1,1,62092,2024-01-19 04:00:00,,51.21701,51.21686,,-10.54791,-10.54791,1019.519,1019.519,1019.543,7.23633,7.23633,7.38281,,2.1875,,,3.9844,52.83203,52.83203,55.27344,289.6875,,,,,,10.90027,10.90027,10.89111,,,,,,,,,10.1953,,200.0391,184.2188,200.0391,,19.59032,19.13472,12.0731,13.09817,12.0731,2024_62092_zzqc_fugrobuoy.csv
1,1,62092,2024-01-19 05:00:00,,51.21701,51.21701,,-10.54791,-10.54791,1019.714,1019.714,1019.568,7.33398,7.33398,7.48047,,2.5,,,3.2813,51.17188,51.17188,54.49219,296.7188,,,,,,10.89478,10.89478,10.89294,,,,,,,,,10.3125,,213.0469,197.2266,213.0469,,20.04589,18.10965,12.98428,13.89545,12.98428,2024_62092_zzqc_fugrobuoy.csv
1,1,62092,2024-01-19 06:00:00,,51.21701,51.21701,,-10.54764,-10.54791,1019.629,1019.629,1019.482,7.67578,7.67578,7.77344,,2.2656,,,3.0469,50.87891,50.87891,54.39453,271.4063,,,,,,10.87646,10.87646,10.8783,,,,,,,,,10.5469,,201.4453,189.8438,201.4453,,21.86825,19.70421,14.12325,15.14832,14.12325,2024_62092_zzqc_fugrobuoy.csv
1,1,62092,2024-01-19 07:00:00,,51.21716,51.21701,,-10.54764,-10.54764,1019.128,1019.128,1019.067,7.77344,7.77344,7.87109,,2.1094,,,2.8125,54.6875,54.6875,58.00781,268.5938,,,,,,10.87097,10.87097,10.8728,,,,,,,,,12.1875,,202.8516,190.5469,202.8516,,24.60178,23.6906,16.2873,16.40119,16.2873,2024_62092_zzqc_fugrobuoy.csv
1,1,62092,2024-01-19 08:00:00,,51.21716,51.21716,,-10.54764,-10.54764,1018.835,1018.835,1018.823,7.77344,7.77344,7.91992,,2.0313,,,3.0469,58.20313,58.20313,59.76563,274.2188,,,,,,10.8728,10.8728,10.86914,,,,,,,,,11.9531,,194.4141,183.8672,194.4141,,24.48789,23.34891,17.08456,16.85678,17.08456,2024_62092_zzqc_fugrobuoy.csv
1,1,62092,2024-01-19 09:00:00,,51.21716,51.21716,,-10.54764,-10.54764,1018.567,1018.567,1018.604,7.91992,7.91992,8.06641,,1.9531,,,2.4609,59.47266,59.47266,59.47266,255.9375,,,,,,10.87463,10.87463,10.87097,,,,,,,,,11.3672,,196.5234,182.4609,196.5234,,27.10751,27.56311,19.13472,19.47641,19.13472,2024_62092_zzqc_fugrobuoy.csv
1,1,62092,2024-01-19 10:00:00,,51.21701,51.21716,,-10.54764,-10.54764,1018.542,1018.542,1018.53,8.26172,8.26172,8.35938,,2.1094,,,2.9297,57.51953,57.51953,59.57031,225.0,,,,,,10.88562,10.88562,10.88379,,,,,,,,,11.9531,,193.0078,185.625,193.0078,,28.92987,27.9048,19.932,19.8181,19.932,2024_62092_zzqc_fugrobuoy.csv
1,1,62092,2024-01-19 11:00:00,,51.21701,51.21701,,-10.54736,-10.54764,1018.762,1018.762,1018.701,8.60352,8.60352,8.75,,2.2656,,,3.2813,51.66016,51.66016,55.17578,232.0313,,,,,,10.91492,10.91492,10.9021,,,,,,,,,11.6016,,210.9375,196.5234,210.9375,,29.49936,28.47429,19.8181,19.70421,19.8181,2024_62092_zzqc_fugrobuoy.csv
1,1,62092,2024-01-19 12:00:00,,51.21701,51.21701,,-10.54764,-10.54736,1018.14,1018.14,1017.981,8.75,8.75,8.89648,,2.2656,,,3.2813,54.78516,54.78516,57.32422,217.9688,,,,,,10.9259,10.9259,10.91675,,,,,,,,,11.4844,,193.7109,181.7578,193.7109,,30.06884,27.79091,19.47641,21.07096,19.47641,2024_62092_zzqc_fugrobuoy.csv
1,1,62092,2024-01-19 13:00:00,,51.21701,51.21701,,-10.54764,-10.54764,1017.371,1017.371,1017.322,9.14063,9.14063,9.23828,,2.4219,,,3.1641,55.17578,55.17578,56.73828,216.5625,,,,,,10.93506,10.93506,10.92773,,,,,,,,,5.625,,196.875,184.9219,196.875,,30.75222,28.1326,20.15978,21.64045,20.15978,2024_62092_zzqc_fugrobuoy.csv
1,1,62092,2024-01-19 14:00:00,,51.21716,51.21701,,-10.54791,-10.54764,1016.882,1016.882,1016.65,9.43359,9.43359,9.53125,,2.4219,,,3.6328,62.69531,62.69531,63.86719,209.5313,,,,,,10.92773,10.92773,10.92957,,,,,,,,,11.7188,,201.0937,189.8438,201.0937,,32.46069,33.03017,22.32385,19.932,22.32385,2024_62092_zzqc_fugrobuoy.csv
1,1,62092,2024-01-19 15:00:00,,51.21716,51.21701,,-10.54791,-10.54791,1016.125,1016.125,1016.003,9.62891,9.62891,9.72656,,2.6563,,,3.3984,63.28125,63.28125,64.35547,213.75,,,,,,10.90393,10.90393,10.91309,,,,,,,,,6.5625,,200.0391,185.625,200.0391,,31.20782,32.57458,23.00723,21.07096,23.00723,2024_62092_zzqc_fugrobuoy.csv
1,1,62092,2024-01-19 16:00:00,,51.21716,51.21716,,-10.54791,-10.54791,1016.089,1016.089,1015.979,9.72656,9.72656,9.87305,,2.5781,,,3.6328,66.50391,66.50391,68.35938,213.75,,,,,,10.89478,10.89478,10.89294,,,,,,,,,6.9141,,209.8828,191.9531,209.8828,,33.59966,30.86613,21.29876,22.20994,21.29876,2024_62092_zzqc_fugrobuoy.csv
1,1,62092,2024-01-19 17:00:00,,51.21716,51.21716,,-10.54791,-10.54791,1015.845,1015.845,1015.747,9.92188,9.92188,10.01953,,2.8125,,,5.2734,67.08984,67.08984,68.26172,209.5313,,,,,,10.87097,10.87097,10.87097,,,,,,,,,7.0313,,203.2031,190.1953,203.2031,,30.86613,30.98002,22.09605,19.8181,22.09605,2024_62092_zzqc_fugrobuoy.csv
