rowid,qc_ind,stno,time,latitude,latitude_1,latitude_2,longitude,longitude_1,longitude_2,airpressure,airpressure_1,airpressure_2,airtemp,airtemp_1,airtemp_2,conductivity_16,hm0,hm0a,hm0b,hmax,humidity,humidity_1,humidity_2,mdir,mdira,mdirb,s1mean,salinity_16,seatemp_16,seatemp_aa,seatemp_aa_1,seatemp_aa_2,sprtp,thhf,thmax,thtp,tm01,tm02,tm02a,tm02b,tp,ts,winddir,winddir_1,winddir_2,windgust,windgust_1,windgust_2,windsp,windsp_1,windsp_2,source_file
1,1,62094,2024-01-01 00:00:00,,51.6908,51.6908,,-6.709015,-6.709015,999.6826,999.6826,999.5972,9.58008,9.58008,9.67773,,4.2188,,,6.7188,71.97266,71.97266,70.89844,326.25,,,,,,10.85999,10.85999,10.85632,,,,,,,,,14.2969,,277.3828,271.0547,277.3828,,28.58818,36.56097,26.65194,17.42625,26.65194,2024_62094_zzqc_fugrobuoy.csv
1,1,62094,2024-01-01 01:00:00,,51.6908,51.6908,,-6.709015,-6.709015,1000.403,1000.403,1000.439,9.62891,9.62891,9.72656,,4.3359,,,6.25,69.04297,69.04297,68.06641,274.2188,,,,,,10.85632,10.85632,10.84717,,,,,,,,,13.3594,,276.3281,270.0,276.3281,,29.04378,34.51084,24.48789,16.0595,24.48789,2024_62094_zzqc_fugrobuoy.csv
1,1,62094,2024-01-01 02:00:00,,51.6908,51.6908,,-6.709015,-6.709015,1000.903,1000.903,1000.891,9.67773,9.67773,9.77539,,3.6328,,,6.5625,67.77344,67.77344,65.82031,251.7188,,,,,,10.83801,10.83801,10.84351,,,,,,,,,14.2969,,277.3828,271.7578,277.3828,,25.39907,32.119,24.03229,15.49001,24.03229,2024_62094_zzqc_fugrobuoy.csv
1,1,62094,2024-01-01 03:00:00,,51.6908,51.6908,,-6.709015,-6.709015,1001.343,1001.343,1001.196,9.82422,9.82422,9.92188,,3.5156,,,5.4688,64.55078,64.55078,62.79297,288.2813,,,,,,10.84717,10.84717,10.83618,,,,,,,,,9.9609,,271.0547,265.0781,271.0547,,25.39907,30.41053,23.00723,15.26221,23.00723,2024_62094_zzqc_fugrobuoy.csv
1,1,62094,2024-01-01 04:00:00,,51.6908,51.69064,,-6.709015,-6.709015,1001.55,1001.55,1001.55,9.9707,9.9707,10.06836,,3.3984,,,5.625,70.50781,70.50781,69.53125,250.3125,,,,,,10.82336,10.82336,10.8252,,,,,,,,,12.5391,,270.3516,264.375,270.3516,,21.18487,25.39907,19.02083,12.87037,19.02083,2024_62094_zzqc_fugrobuoy.csv
1,1,62094,2024-01-01 05:00:00,,51.69064,51.69064,,-6.709015,-6.709015,1001.575,1001.575,1001.587,10.01953,10.01953,10.11719,,3.2813,,,5.1563,68.65234,68.65234,67.67578,251.7188,,,,,,10.81055,10.81055,10.80322,,,,,,,,,11.7188,,271.4062,266.1328,271.4062,,19.8181,24.37398,18.33743,12.64259,18.33743,2024_62094_zzqc_fugrobuoy.csv
1,1,62094,2024-01-01 06:00:00,,51.6908,51.6908,,-6.70929,-6.709015,1001.538,1001.538,1001.489,10.06836,10.06836,10.06836,,3.1641,,,5.1563,74.02344,74.02344,73.04688,254.5313,,,,,,10.79224,10.79224,10.79041,,,,,,,,,12.5391,,265.4297,259.4531,265.4297,,18.45134,21.18487,15.49001,10.82024,15.49001,2024_62094_zzqc_fugrobuoy.csv
1,1,62094,2024-01-01 07:00:00,,51.6908,51.6908,,-6.709015,-6.709015,1000.94,1000.94,1000.879,10.21484,10.21484,10.3125,,2.9297,,,5.1563,73.73047,73.73047,72.46094,244.6875,,,,,,10.78308,10.78308,10.78491,,,,,,,,,12.5391,,249.9609,242.9297,249.9609,,18.56523,22.77943,17.54016,11.95919,17.54016,2024_62094_zzqc_fugrobuoy.csv
1,1,62094,2024-01-01 08:00:00,,51.6908,51.69095,,-6.709015,-6.709015,1000.928,1000.928,1000.891,10.16602,10.16602,10.26367,,2.9297,,,4.6875,71.38672,71.38672,70.01953,262.9688,,,,,,10.78857,10.78857,10.79224,,,,,,,,,12.5391,,240.4688,232.7344,240.4688,,16.51508,20.61538,15.8317,11.04801,15.8317,2024_62094_zzqc_fugrobuoy.csv
1,1,62094,2024-01-01 09:00:00,,51.69095,51.69095,,-6.709015,-6.70929,1000.439,1000.439,1000.415,10.21484,10.21484,10.3125,,2.6953,,,4.8438,78.71094,78.71094,78.125,260.1563,,,,,,10.80505,10.80505,10.80688,,,,,,,,,11.7188,,213.0469,202.8516,213.0469,,17.65405,20.50149,13.89545,10.25075,13.89545,2024_62094_zzqc_fugrobuoy.csv
