rowid,qc_ind,stno,time,latitude,latitude_1,latitude_2,longitude,longitude_1,longitude_2,airpressure,airpressure_1,airpressure_2,airtemp,airtemp_1,airtemp_2,conductivity_16,hm0,hm0a,hm0b,hmax,humidity,humidity_1,humidity_2,mdir,mdira,mdirb,s1mean,salinity_16,seatemp_16,seatemp_aa,seatemp_aa_1,seatemp_aa_2,sprtp,thhf,thmax,thtp,tm01,tm02,tm02a,tm02b,tp,ts,winddir,winddir_1,winddir_2,windgust,windgust_1,windgust_2,windsp,windsp_1,windsp_2,source_file
1,1,62092,2025-01-01 12:00:00,,51.21579,51.21564,,-10.54626,-10.54654,1010.84,1010.84,1010.779,9.48242,9.48242,9.58008,,4.7656,,,6.5625,60.74219,0.29297,60.74219,277.0313,,,,,,11.57776,11.57776,11.57959,,,,,,,,,10.8984,,278.4375,283.0078,278.4375,,29.84104,28.01869,19.24861,17.31236,19.24861,2025_62092_zzqc_fugrobuoy.csv
1,1,62092,2025-01-01 13:00:00,,51.21594,51.21579,,-10.54626,-10.54626,1010.657,1010.657,1010.547,9.82422,9.82422,9.87305,,4.6094,,,6.4453,60.44922,0.29297,60.44922,279.8438,,,,,,11.59424,11.59424,11.59058,,,,,,,,,11.3672,,279.8437,291.7969,279.8437,,25.85465,26.31025,20.15978,17.65405,20.15978,2025_62092_zzqc_fugrobuoy.csv
1,1,62092,2025-01-01 14:00:00,,51.21594,51.21594,,-10.54626,-10.54626,1010.596,1010.596,1010.535,8.31055,8.31055,8.4082,,4.375,,,6.6797,73.92578,0.29297,73.92578,285.4688,,,,,,11.60339,11.60339,11.60339,,,,,,,,,10.1953,,296.0156,302.6953,296.0156,,30.63833,31.8912,22.32385,19.47641,22.32385,2025_62092_zzqc_fugrobuoy.csv
1,1,62092,2025-01-01 15:00:00,,51.21609,51.21594,,-10.54599,-10.54626,1010.669,1010.669,1010.51,8.84766,8.84766,8.94531,,4.2188,,,6.6797,76.17188,0.29297,76.17188,278.4375,,,,,,11.61621,11.61621,11.61438,,,,,,,,,10.1953,,290.7422,296.7188,290.7422,,25.17127,26.31025,20.15978,16.85678,20.15978,2025_62092_zzqc_fugrobuoy.csv
1,1,62092,2025-01-01 16:00:00,,51.21609,51.21594,,-10.54599,-10.54599,1011.206,1011.206,1011.145,8.50586,8.50586,8.55469,,3.9063,,,5.5078,79.10156,0.29297,79.10156,279.8438,,,,,,11.60156,11.60156,11.59424,,,,,,,,,9.4922,,310.4297,309.375,310.4297,,21.64045,21.98214,16.0595,14.23714,16.0595,2025_62092_zzqc_fugrobuoy.csv
1,1,62092,2025-01-01 17:00:00,,51.21594,51.21609,,-10.54626,-10.54599,1012.012,1012.012,1011.877,8.4082,8.4082,8.45703,,3.75,,,5.2734,82.91016,0.29297,82.91016,274.2188,,,,,,11.59973,11.59973,11.59973,,,,,,,,,9.8438,,336.0937,336.0937,336.0937,,23.4628,23.12112,16.0595,15.03443,16.0595,2025_62092_zzqc_fugrobuoy.csv
1,1,62092,2025-01-01 18:00:00,,51.21579,51.21594,,-10.54626,-10.54626,1012.5,1012.5,1012.415,8.99414,8.99414,9.0918,,3.4375,,,4.6875,71.875,0.29297,71.875,274.2188,,,,,,11.59058,11.59058,11.5979,,,,,,,,,9.2578,,335.0391,337.5,335.0391,,21.41267,22.09605,15.8317,14.57883,15.8317,2025_62092_zzqc_fugrobuoy.csv
1,1,62092,2025-01-01 19:00:00,,51.21579,51.21579,,-10.54654,-10.54626,1013.208,1013.208,1013.074,8.79883,8.79883,8.84766,,3.4375,,,5.625,74.90234,0.29297,74.90234,271.4063,,,,,,11.59241,11.59241,11.58508,,,,,,,,,10.3125,,322.3828,323.4375,322.3828,,27.9048,28.92987,20.61538,19.13472,20.61538,2025_62092_zzqc_fugrobuoy.csv
1,1,62092,2025-01-01 20:00:00,,51.21579,51.21579,,-10.54654,-10.54626,1014.038,1014.038,1013.867,9.04297,9.04297,9.14063,,3.4375,,,4.6875,60.64453,0.29297,60.64453,270.0,,,,,,11.59058,11.59058,11.59607,,,,,,,,,9.6094,,322.7344,328.0078,322.7344,,26.08245,24.71567,19.02083,17.76796,19.02083,2025_62092_zzqc_fugrobuoy.csv
1,1,62092,2025-01-01 21:00:00,,51.21579,51.21579,,-10.54654,-10.54654,1014.661,1014.661,1014.514,8.4082,8.4082,8.45703,,3.2813,,,4.5703,66.30859,0.29297,66.30859,279.8438,,,,,,11.59058,11.59058,11.59973,,,,,,,,,9.8438,,316.0547,323.7891,316.0547,,26.76583,25.85465,20.04589,17.08456,20.04589,2025_62092_zzqc_fugrobuoy.csv
1,1,62092,2025-01-01 22:00:00,,51.21579,51.21579,,-10.54681,-10.54654,1015.137,1015.137,1015.015,8.65234,8.65234,8.75,,3.2813,,,4.8047,68.94531,0.29297,68.94531,286.875,,,,,,11.60522,11.60522,11.60706,,,,,,,,,9.6094,,321.3281,331.5234,321.3281,,23.57671,24.37398,19.59032,17.65405,19.59032,2025_62092_zzqc_fugrobuoy.csv
1,1,62092,2025-01-01 23:00:00,,51.21579,51.21579,,-10.54681,-10.54681,1015.686,1015.686,1015.588,8.06641,8.06641,8.11523,,3.2031,,,4.4531,78.41797,0.29297,78.41797,291.0938,,,,,,11.5979,11.5979,11.60339,,,,,,,,,10.5469,,325.5469,324.8438,325.5469,,25.96856,25.05738,18.67914,16.97067,18.67914,2025_62092_zzqc_fugrobuoy.csv
1,1,62092,2025-01-02 00:00:00,,51.21579,51.21579,,-10.54681,-10.54681,1015.991,1015.991,1015.955,8.31055,8.31055,8.4082,,3.3594,,,4.4531,74.51172,0.29297,74.51172,282.6563,,,,,,11.60339,11.60339,11.59973,,,,,,,,,9.7266,,316.4062,321.3281,316.4062,,26.42414,27.22142,20.04589,17.65405,20.04589,2025_62092_zzqc_fugrobuoy.csv
1,1,62092,2025-01-02 01:00:00,,51.21594,51.21579,,-10.54654,-10.54681,1016.15,1016.15,1016.016,8.60352,8.60352,8.70117,,3.2031,,,4.1016,73.04688,0.29297,73.04688,286.875,,,,,,11.61072,11.61072,11.61072,,,,,,,,,9.1406,,330.1172,331.875,330.1172,,24.60178,25.05738,18.33743,16.40119,18.33743,2025_62092_zzqc_fugrobuoy.csv
1,1,62092,2025-01-02 02:00:00,,51.21579,51.21594,,-10.54626,-10.54654,1016.26,1016.26,1016.064,8.84766,8.84766,8.89648,,3.2813,,,5.3906,71.875,0.29297,71.875,296.7188,,,,,,11.60889,11.60889,11.60706,,,,,,,,,9.0234,,340.3125,343.8281,340.3125,,28.81598,28.70209,21.41267,18.79303,21.41267,2025_62092_zzqc_fugrobuoy.csv
1,1,62092,2025-01-02 03:00:00,,51.21579,51.21579,,-10.54626,-10.54626,1017.004,1017.004,1016.931,8.21289,8.21289,8.31055,,3.3594,,,4.8047,73.04688,0.48828,73.04688,306.5625,,,,,,11.59607,11.59607,11.58691,,,,,,,,,9.375,,355.7812,351.5625,355.7812,,26.42414,28.58818,21.41267,18.45134,21.41267,2025_62092_zzqc_fugrobuoy.csv
1,1,62092,2025-01-02 04:00:00,,51.21579,51.21579,,-10.54626,-10.54626,1017.59,1017.59,1017.529,8.16406,8.16406,8.21289,,3.3594,,,5.0391,72.85156,0.29297,72.85156,315.0,,,,,,11.59973,11.59973,11.59973,,,,,,,,,8.3203,,,2.46094,8.08594,,27.22142,28.70209,21.98214,19.8181,21.98214,2025_62092_zzqc_fugrobuoy.csv
1,1,62092,2025-01-02 05:00:00,,51.21564,51.21579,,-10.54626,-10.54626,1018.335,1018.335,1018.262,7.67578,7.67578,7.82227,,3.3594,,,5.2734,72.16797,0.29297,72.16797,319.2188,,,,,,11.59607,11.59607,11.59058,,,,,,,,,9.375,,14.41406,9.49219,14.41406,,26.87973,27.22142,21.75436,20.27369,21.75436,2025_62092_zzqc_fugrobuoy.csv
1,1,62092,2025-01-02 06:00:00,,51.21564,51.21564,,-10.54626,-10.54626,1019.434,1019.434,1019.373,7.48047,7.48047,7.5293,,3.3594,,,4.9219,73.4375,0.29297,73.4375,317.8125,,,,,,11.59424,11.59424,11.58875,,,,,,,,,10.1953,,15.82031,13.71094,15.82031,,23.4628,23.23502,18.56523,17.31236,18.56523,2025_62092_zzqc_fugrobuoy.csv
1,1,62092,2025-01-02 07:00:00,,51.21564,51.21564,,-10.54654,-10.54626,1020.337,1020.337,1020.203,7.23633,7.23633,7.33398,,2.8906,,,3.8672,75.58594,0.29297,75.58594,322.0313,,,,,,11.52283,11.52283,11.53564,,,,,,,,,8.7891,,19.33594,17.22656,19.33594,,21.52656,21.52656,17.08456,15.71781,17.08456,2025_62092_zzqc_fugrobuoy.csv
1,1,62092,2025-01-02 08:00:00,,51.21548,51.21564,,-10.54681,-10.54654,1021.375,1021.375,1021.289,6.89453,6.89453,6.99219,,2.6563,,,4.4531,75.09766,0.29297,75.09766,313.5938,,,,,,11.49902,11.49902,11.50452,,,,,,,,,11.25,,28.82813,24.25781,28.82813,,24.03229,23.6906,19.24861,18.45134,19.24861,2025_62092_zzqc_fugrobuoy.csv
1,1,62092,2025-01-02 09:00:00,,51.21548,51.21548,,-10.54709,-10.54681,1022.424,1022.424,1022.241,7.08984,7.08984,7.23633,,2.5,,,3.6328,74.41406,0.29297,74.41406,319.2188,,,,,,11.48987,11.48987,11.48621,,,,,,,,,8.0859,,43.94531,39.375,43.94531,,23.34891,23.4628,17.99574,15.03443,17.99574,2025_62092_zzqc_fugrobuoy.csv
1,1,62092,2025-01-02 10:00:00,,51.21564,51.21548,,-10.54709,-10.54709,1023.474,1023.474,1023.315,7.1875,7.1875,7.28516,,2.4219,,,3.5156,65.72266,0.29297,65.72266,323.4375,,,,,,11.48071,11.48071,11.47705,,,,,,,,,8.7891,,38.67188,37.26563,38.67188,,23.00723,22.32385,17.99574,15.49001,17.99574,2025_62092_zzqc_fugrobuoy.csv
1,1,62092,2025-01-02 11:00:00,,51.21579,51.21564,,-10.54736,-10.54736,1024.854,1024.854,1024.78,7.08984,7.08984,7.1875,,2.5781,,,3.6328,66.30859,0.29297,66.30859,326.25,,,,,,11.51367,11.51367,11.49719,,,,,,,,,9.7266,,43.59375,45.35156,43.59375,,21.18487,20.38758,16.40119,14.35103,16.40119,2025_62092_zzqc_fugrobuoy.csv
1,1,62092,2025-01-02 12:00:00,,51.21579,51.21579,,-10.54764,-10.54736,1025.098,1025.098,1025.0,7.13867,7.13867,7.23633,,2.3438,,,3.5156,65.91797,0.29297,65.91797,326.25,,,,,,11.57959,11.57959,11.57043,,,,,,,,,10.1953,,38.32031,39.72656,38.32031,,20.72927,21.29876,15.71781,13.43986,15.71781,2025_62092_zzqc_fugrobuoy.csv
1,1,62092,2025-01-02 13:00:00,,51.21594,51.21579,,-10.54764,-10.54764,1025.22,1025.22,1025.098,7.23633,7.23633,7.28516,,2.4219,,,3.6328,61.62109,0.29297,61.62109,327.6563,,,,,,11.58142,11.58142,11.57776,,,,,,,,,8.7891,,49.92188,40.78125,49.92188,,21.64045,22.09605,16.97067,15.37612,16.97067,2025_62092_zzqc_fugrobuoy.csv
1,1,62092,2025-01-02 14:00:00,,51.21594,51.21594,,-10.54764,-10.54764,1025.378,1025.378,1025.293,7.28516,7.28516,7.38281,,2.1094,,,2.9297,61.91406,0.29297,61.91406,330.4688,,,,,,11.57959,11.57959,11.57776,,,,,,,,,9.7266,,51.67969,47.8125,51.67969,,21.75436,21.86825,17.19847,15.14832,17.19847,2025_62092_zzqc_fugrobuoy.csv
1,1,62092,2025-01-02 15:00:00,,51.21609,51.21594,,-10.54736,-10.54736,1025.354,1025.354,1025.293,7.28516,7.28516,7.33398,,2.3438,,,3.6328,56.25,0.29297,56.25,320.625,,,,,,11.54663,11.54663,11.53381,,,,,,,,,7.7344,,51.32813,50.27344,51.32813,,19.70421,19.932,15.71781,13.55377,15.71781,2025_62092_zzqc_fugrobuoy.csv
1,1,62092,2025-01-02 16:00:00,,51.21609,51.21609,,-10.54709,-10.54736,1025.745,1025.745,1025.684,7.38281,7.38281,7.48047,,2.1094,,,3.1641,62.01172,0.29297,62.01172,336.0938,,,,,,11.53015,11.53015,11.51733,,,,,,,,,8.5547,,60.11719,47.8125,60.11719,,19.932,18.79303,14.23714,13.32597,14.23714,2025_62092_zzqc_fugrobuoy.csv
1,1,62092,2025-01-02 17:00:00,,51.21609,51.21609,,-10.54709,-10.54709,1026.233,1026.233,1026.172,7.62695,7.62695,7.67578,,2.1875,,,3.0469,58.88672,0.29297,58.88672,341.7188,,,,,,11.49353,11.49353,11.50452,,,,,,,,,10.1953,,54.84375,52.38281,54.84375,,21.18487,20.04589,15.37612,13.78155,15.37612,2025_62092_zzqc_fugrobuoy.csv
1,1,62092,2025-01-02 18:00:00,,51.21594,51.21609,,-10.54709,-10.54709,1026.624,1026.624,1026.526,7.5293,7.5293,7.62695,,2.0313,,,3.1641,58.10547,0.29297,58.10547,347.3438,,,,,,11.521,11.521,11.51917,,,,,,,,,9.6094,,46.40625,42.53906,46.40625,,21.41267,20.04589,15.8317,13.55377,15.8317,2025_62092_zzqc_fugrobuoy.csv
1,1,62092,2025-01-02 19:00:00,,51.21594,51.21594,,-10.54709,-10.54709,1026.99,1026.99,1026.868,7.08984,7.08984,7.1875,,2.1094,,,2.9297,61.03516,0.29297,61.03516,,,,,,,11.52283,11.52283,11.52283,,,,,,,,,7.9688,,39.72656,41.83594,39.72656,,20.04589,20.27369,15.37612,13.09817,15.37612,2025_62092_zzqc_fugrobuoy.csv
1,1,62092,2025-01-02 20:00:00,,51.21579,51.21594,,-10.54736,-10.54709,1027.344,1027.344,1027.258,7.13867,7.13867,7.23633,,1.9531,,,2.8125,61.62109,0.29297,61.62109,,,,,,,11.53015,11.53015,11.5155,,,,,,,,,9.4922,,45.35156,46.75781,45.35156,,19.932,20.61538,14.92052,14.35103,14.92052,2025_62092_zzqc_fugrobuoy.csv
1,1,62092,2025-01-02 21:00:00,,51.21579,51.21579,,-10.54736,-10.54736,1027.661,1027.661,1027.539,7.08984,7.08984,7.1875,,2.1094,,,3.2813,59.27734,0.29297,59.27734,337.5,,,,,,11.49902,11.49902,11.4917,,,,,,,,,9.375,,57.65625,46.40625,57.65625,,19.932,19.47641,14.69272,13.32597,14.69272,2025_62092_zzqc_fugrobuoy.csv
1,1,62092,2025-01-02 22:00:00,,51.21579,51.21594,,-10.54764,-10.54736,1027.966,1027.966,1027.905,7.04102,7.04102,7.13867,,2.0313,,,2.6953,59.66797,0.29297,59.66797,350.1563,,,,,,11.46973,11.46973,11.46973,,,,,,,,,8.9063,,56.60156,47.10938,56.60156,,21.52656,20.84318,15.6039,14.57883,15.6039,2025_62092_zzqc_fugrobuoy.csv
1,1,62092,2025-01-02 23:00:00,,51.21594,51.21579,,-10.54764,-10.54764,1028.32,1028.32,1028.223,6.8457,6.8457,6.99219,,1.875,,,2.5781,62.30469,0.29297,62.30469,343.125,,,,,,11.45508,11.45508,11.45325,,,,,,,,,9.6094,,67.85156,58.35938,67.85156,,22.09605,21.64045,16.51508,15.14832,16.51508,2025_62092_zzqc_fugrobuoy.csv
1,1,62092,2025-01-03 00:00:00,,51.21594,51.21594,,-10.54764,-10.54764,1028.577,1028.577,1028.516,6.55273,6.55273,6.65039,,1.875,,,2.8125,62.89063,0.29297,62.89063,343.125,,,,,,11.45691,11.45691,11.44592,,,,,,,,,10.5469,,63.63281,57.65625,63.63281,,19.59032,18.79303,15.37612,13.55377,15.37612,2025_62092_zzqc_fugrobuoy.csv
1,1,62092,2025-01-03 01:00:00,,51.21609,51.21594,,-10.54736,-10.54764,1028.442,1028.442,1028.381,6.69922,6.69922,6.79688,,2.0313,,,2.6953,62.79297,0.29297,62.79297,341.7188,,,,,,11.44775,11.44775,11.43494,,,,,,,,,8.9063,,64.33594,53.08594,64.33594,,22.32385,20.95707,16.85678,15.71781,16.85678,2025_62092_zzqc_fugrobuoy.csv
1,1,62092,2025-01-03 02:00:00,,51.21609,51.21609,,-10.54736,-10.54736,1028.015,1028.015,1027.979,6.60156,6.60156,6.74805,,1.7969,,,2.3438,59.375,0.29297,59.375,348.75,,,,,,11.45691,11.45691,11.45508,,,,,,,,,8.0859,,72.77344,63.28125,72.77344,,17.65405,17.76796,13.66766,12.75648,13.66766,2025_62092_zzqc_fugrobuoy.csv
1,1,62092,2025-01-03 03:00:00,,51.21609,51.21609,,-10.54709,-10.54736,1028.027,1028.027,1027.893,6.50391,6.50391,6.65039,,1.9531,,,3.2813,59.76563,0.29297,59.76563,340.3125,,,,,,11.46423,11.46423,11.45691,,,,,,,,,10.3125,,62.57813,57.65625,62.57813,,18.90692,18.67914,14.57883,13.32597,14.57883,2025_62092_zzqc_fugrobuoy.csv
1,1,62092,2025-01-03 04:00:00,,51.21609,51.21609,,-10.54681,-10.54709,1027.71,1027.71,1027.673,6.55273,6.55273,6.65039,,1.7969,,,2.3438,65.72266,0.29297,65.72266,334.6875,,,,,,11.4624,11.4624,11.44775,,,,,,,,,10.5469,,69.25781,55.89844,69.25781,,19.02083,18.67914,13.78155,12.87037,13.78155,2025_62092_zzqc_fugrobuoy.csv
1,1,62092,2025-01-03 05:00:00,,51.21594,51.21609,,-10.54681,-10.54681,1027.441,1027.441,1027.417,6.35742,6.35742,6.50391,,1.9531,,,2.6953,64.74609,0.29297,64.74609,357.1875,,,,,,11.44592,11.44592,11.45691,,,,,,,,,9.2578,,64.33594,64.33594,64.33594,,16.62899,17.19847,12.98428,11.8453,12.98428,2025_62092_zzqc_fugrobuoy.csv
1,1,62092,2025-01-03 06:00:00,,51.21594,51.21594,,-10.54681,-10.54681,1027.405,1027.405,1027.344,6.21094,6.21094,6.30859,,1.7188,,,2.4609,64.84375,0.29297,64.84375,354.375,,,,,,11.44409,11.44409,11.45325,,,,,,,,,9.7266,,69.60938,65.03906,69.60938,,15.49001,16.51508,10.70633,9.90906,10.70633,2025_62092_zzqc_fugrobuoy.csv
1,1,62092,2025-01-03 07:00:00,,51.21579,51.21594,,-10.54681,-10.54681,1027.49,1027.49,1027.441,6.16211,6.16211,6.30859,,1.7969,,,2.2266,58.59375,0.29297,58.59375,348.75,,,,,,11.42395,11.42395,11.4386,,,,,,,,,9.7266,,65.74219,58.35938,65.74219,,15.26221,14.35103,10.70633,10.13684,10.70633,2025_62092_zzqc_fugrobuoy.csv
1,1,62092,2025-01-03 08:00:00,,51.21579,51.21579,,-10.54681,-10.54681,1027.466,1027.466,1027.417,6.25977,6.25977,6.35742,,1.5625,,,2.2266,63.47656,0.29297,63.47656,348.75,,,,,,11.4386,11.4386,11.44409,,,,,,,,,11.0156,,80.85938,72.07031,80.85938,,13.32597,13.21208,9.68126,8.88397,9.68126,2025_62092_zzqc_fugrobuoy.csv
1,1,62092,2025-01-03 09:00:00,,51.21579,51.21579,,-10.54709,-10.54681,1027.563,1027.563,1027.502,6.21094,6.21094,6.30859,,1.7188,,,3.1641,61.52344,0.29297,61.52344,344.5313,,,,,,11.45142,11.45142,11.45325,,,,,,,,,9.7266,,85.78125,73.125,85.78125,,13.43986,13.55377,10.13684,9.33957,10.13684,2025_62092_zzqc_fugrobuoy.csv
1,1,62092,2025-01-03 10:00:00,,51.21579,51.21579,,-10.54736,-10.54709,1027.905,1027.905,1027.795,6.50391,6.50391,6.60156,,1.5625,,,2.1094,57.42188,0.29297,57.42188,344.5313,,,,,,11.4624,11.4624,11.45874,,,,,,,,,8.6719,,79.45313,71.01563,79.45313,,12.98428,13.21208,9.68126,9.11177,9.68126,2025_62092_zzqc_fugrobuoy.csv
1,1,62092,2025-01-03 11:00:00,,51.21579,51.21579,,-10.54736,-10.54736,1027.954,1027.954,1027.881,6.45508,6.45508,6.55273,,1.6406,,,2.5781,58.00781,0.29297,58.00781,338.9063,,,,,,11.44043,11.44043,11.44775,,,,,,,,,11.4844,,92.10938,87.1875,92.10938,,11.73141,12.41479,8.54228,7.85891,8.54228,2025_62092_zzqc_fugrobuoy.csv
1,1,62092,2025-01-03 12:00:00,,51.21594,51.21579,,-10.54736,-10.54736,1027.38,1027.38,1027.356,6.55273,6.55273,6.65039,,1.5625,,,1.875,64.25781,0.29297,64.25781,334.6875,,,,,,11.43311,11.43311,11.43311,,,,,,,,,9.9609,,97.73438,87.89063,97.73438,,12.98428,12.98428,9.11177,8.65619,9.11177,2025_62092_zzqc_fugrobuoy.csv
1,1,62092,2025-01-03 13:00:00,,51.21594,51.21594,,-10.54736,-10.54736,1026.453,1026.453,1026.44,6.50391,6.50391,6.60156,,1.6406,,,2.3438,61.81641,0.29297,61.81641,330.4688,,,,,,11.45508,11.45508,11.45142,,,,,,,,,10.7813,,96.67969,83.67188,96.67969,,13.09817,12.75648,9.33957,9.11177,9.33957,2025_62092_zzqc_fugrobuoy.csv
1,1,62092,2025-01-03 14:00:00,,51.21609,51.21609,,-10.54736,-10.54736,1025.586,1025.586,1025.549,6.55273,6.55273,6.65039,,1.4844,,,2.1094,61.91406,0.29297,61.91406,310.7813,,,,,,11.4624,11.4624,11.46057,,,,,,,,,11.25,,117.4219,106.5234,117.4219,,13.66766,13.21208,9.90906,9.56737,9.90906,2025_62092_zzqc_fugrobuoy.csv
1,1,62092,2025-01-03 15:00:00,,51.21609,51.21609,,-10.54736,-10.54736,1024.988,1024.988,1024.976,6.60156,6.60156,6.69922,,1.5625,,,2.2266,66.11328,0.29297,66.11328,327.6563,,,,,,11.45508,11.45508,11.45874,,,,,,,,,11.7188,,105.1172,93.51563,105.1172,,15.03443,14.23714,9.56737,9.45346,9.56737,2025_62092_zzqc_fugrobuoy.csv
1,1,62092,2025-01-03 16:00:00,,51.21609,51.21609,,-10.54709,-10.54736,1024.792,1024.792,1024.695,6.69922,6.69922,6.79688,,1.4063,,,2.1094,65.82031,0.29297,65.82031,313.5938,,,,,,11.44775,11.44775,11.44775,,,,,,,,,11.6016,,112.1484,105.4688,112.1484,,13.21208,12.75648,9.33957,9.22566,9.33957,2025_62092_zzqc_fugrobuoy.csv
1,1,62092,2025-01-03 17:00:00,,51.21609,51.21609,,-10.54709,-10.54709,1024.17,1024.17,1024.084,6.94336,6.94336,7.04102,,1.25,,,1.5234,61.42578,0.29297,61.42578,293.9063,,,,,,11.44775,11.44775,11.44409,,,,,,,,,7.6172,,128.6719,123.3984,128.6719,,14.80663,14.00934,10.02295,9.68126,10.02295,2025_62092_zzqc_fugrobuoy.csv
