rowid,qc_ind,stno,loggerid,time,ind_latitude,latitude,latitude_1,latitude_2,ind_longitude,longitude,longitude_1,longitude_2,ind_airpressure,airpressure,airpressure_1,airpressure_2,ind_airtemp,airtemp,airtemp_1,airtemp_2,ind_conductivity_16,conductivity_16,ind_hm0,hm0,ind_hm0a,hm0a,ind_hm0b,hm0b,ind_hmax,hmax,ind_humidity,humidity,humidity_1,humidity_2,ind_mdir,mdir,ind_mdira,mdira,ind_mdirb,mdirb,ind_s1mean,s1mean,ind_salinity_16,salinity_16,ind_seatemp_16,seatemp_16,ind_seatemp_aa,seatemp_aa,seatemp_aa_1,seatemp_aa_2,ind_sprtp,sprtp,ind_thhf,thhf,ind_thmax,thmax,ind_thtp,thtp,ind_tm01,tm01,ind_tm02,tm02,ind_tm02a,tm02a,ind_tm02b,tm02b,ind_tp,tp,ind_ts,ts,ind_winddir,winddir,winddir_1,winddir_2,ind_windgust,windgust,windgust_1,windgust_2,ind_windsp,windsp,windsp_1,windsp_2,source_file,station_year
1,1,62091,347_Wavesense  ,2023-09-26 02:00:00,0,53.46722,53.46722,53.46707,0,-5.416748,-5.416748,-5.416473,1,1011.157,1011.157,1011.304,1,16.02539,16.02539,15.78125,9,,1,1.9531,0,0.1563,0,1.9531,1,2.8125,1,83.98438,83.98438,83.88672,1,180.0,0,194.0625,0,180.0,0,0.0234,0,25.0,9,,1,15.60608,15.60608,15.61707,0,24.6094,0,75.9375,0,5.9766,0,181.4063,0,5.625,0,5.3906,0,11.3672,0,5.2734,1,7.0313,0,6.2109,1,171.2109,177.8906,171.2109,1,26.53802,26.87973,26.53802,1,20.27369,18.45134,20.27369,2023_62091_zzqc_fugrobuoy.csv,62091_2023
1,1,62092,314_Wavesense  ,2023-09-26 02:00:00,0,51.21503,51.21503,51.21518,0,-10.54901,-10.54901,-10.54929,1,1005.896,1005.835,1005.896,1,15.58594,15.58594,15.68359,9,,1,4.6875,0,3.125,0,3.5156,1,7.0313,1,83.20313,0.58594,83.20313,1,254.5313,0,281.25,0,229.2188,0,0.0313,0,34.88052,9,,1,15.60791,16.61316,15.60791,0,24.2578,0,74.5313,0,11.4844,0,272.8125,0,8.0859,0,7.3828,0,11.7188,0,6.0938,1,11.1328,0,9.7266,1,248.9063,263.6719,248.9063,1,23.57671,25.28516,23.57671,1,18.90692,17.54016,18.90692,2023_62092_zzqc_fugrobuoy.csv,62092_2023
1,1,62094,12143_CR6      ,2023-09-26 02:00:00,0,51.69125,51.69125,51.69125,0,-6.709839,-6.709839,-6.709839,1,1011.047,1011.047,1011.023,1,16.36719,16.36719,15.92773,9,,1,2.8125,0,1.6406,0,2.2266,6,4.375,1,90.13672,90.13672,89.64844,1,233.4375,0,251.7188,0,223.5938,0,0.0293,9,,9,,1,15.89905,15.89905,15.89355,0,77.3438,0,66.0938,0,9.0234,0,251.7188,0,6.9141,0,6.2109,0,11.8359,0,5.2734,1,12.5391,0,8.0859,1,174.0234,174.0234,182.4609,1,28.36038,28.36038,28.81598,1,19.24861,19.24861,22.20994,2023_62094_zzqc_fugrobuoy.csv,62094_2023
1,1,62095,12145_CR6      ,2023-09-26 02:00:00,0,53.09216,53.09216,53.09201,0,-15.9205,-15.9205,-15.92023,1,1000.22,1000.22,1000.024,1,13.68164,13.68164,13.82813,9,,1,3.5156,0,1.7578,0,3.0469,6,6.4063,1,75.29297,75.29297,75.58594,1,229.2188,0,253.125,0,222.1875,0,0.0313,0,35.51552,9,,1,15.65002,15.65002,15.64819,0,149.0625,0,257.3438,0,8.9063,0,261.5625,0,7.1484,0,6.6797,0,11.0156,0,6.0938,1,10.5469,0,8.5547,1,273.5156,275.625,273.5156,0,30.41053,30.52444,30.41053,1,21.64045,15.6039,21.64045,2023_62095_zzqc_fugrobuoy.csv,62095_2023
1,1,62095,341_Wavesense  ,2023-09-26 02:00:00,0,53.09201,53.09201,53.09384,0,-15.92023,-15.92023,-15.92325,1,1000.22,1000.22,1000.024,1,13.68164,13.68164,13.82813,9,,1,3.125,0,1.3281,0,2.8125,1,5.0391,1,75.29297,75.29297,75.58594,1,236.25,0,244.6875,0,233.4375,0,0.0254,0,35.51552,9,,1,15.65002,15.65002,15.64819,0,43.9453,0,220.7813,0,9.1406,0,239.0625,0,7.0313,0,6.5625,0,11.3672,0,6.0938,1,9.6094,0,8.3203,1,273.5156,275.625,273.5156,1,30.41053,30.52444,30.41053,1,21.64045,15.6039,21.64045,2023_62095_zzqc_fugrobuoy.csv,62095_2023
1,1,62091,347_Wavesense  ,2023-09-26 03:00:00,0,53.46768,53.46768,53.46722,0,-5.416748,-5.416748,-5.416748,1,1010.254,1010.254,1010.388,1,15.97656,15.97656,15.73242,9,,1,2.2656,0,0.1563,0,2.2656,1,3.125,1,84.76563,84.76563,84.66797,1,182.8125,0,206.7188,0,182.8125,0,0.0273,0,25.0,9,,1,15.63354,15.63354,15.65186,0,41.8359,0,194.0625,0,5.8594,0,185.625,0,5.3906,0,5.1563,0,12.4219,0,5.0391,1,6.4453,0,6.0938,1,175.0781,188.7891,175.0781,1,31.6634,32.23288,31.6634,1,25.05738,23.23502,25.05738,2023_62091_zzqc_fugrobuoy.csv,62091_2023
1,1,62092,314_Wavesense  ,2023-09-26 03:00:00,0,51.21487,51.21487,51.21503,0,-10.54901,-10.54901,-10.54901,1,1006.653,1006.726,1006.653,1,15.68359,15.68359,15.78125,9,,1,4.4531,0,3.125,0,3.125,1,6.25,1,75.09766,0.58594,75.09766,1,255.9375,0,281.25,0,226.4063,0,0.0293,0,34.8938,9,,1,15.60791,16.61316,15.60791,0,26.3672,0,185.625,0,9.6094,0,274.2188,0,8.0859,0,7.3828,0,11.7188,0,5.8594,1,11.1328,0,10.1953,1,249.6094,256.2891,249.6094,1,23.23502,23.6906,23.23502,1,17.99574,16.40119,17.99574,2023_62092_zzqc_fugrobuoy.csv,62092_2023
1,1,62094,12143_CR6      ,2023-09-26 03:00:00,0,51.69125,51.69125,51.69125,0,-6.709839,-6.709839,-6.709839,1,1010.107,1010.107,1010.034,1,16.41602,16.41602,15.97656,9,,1,2.9297,0,1.5234,0,2.4609,6,4.2188,1,89.16016,89.16016,88.57422,1,230.625,0,254.5313,0,222.1875,0,0.0313,9,,9,,1,15.91003,15.91003,15.9082,0,113.9063,0,209.5313,0,8.0859,0,247.5,0,6.6797,0,6.0938,0,11.7188,0,5.3906,1,11.7188,0,7.9688,1,174.0234,174.0234,183.5156,1,27.677,27.677,30.52444,1,20.04589,20.04589,23.9184,2023_62094_zzqc_fugrobuoy.csv,62094_2023
1,1,62095,12145_CR6      ,2023-09-26 03:00:00,0,53.09094,53.09094,53.09094,0,-15.92023,-15.92023,-15.92023,1,1000.684,1000.684,1000.586,1,14.07227,14.07227,14.16992,9,,1,3.9844,0,2.2266,0,3.2813,6,7.9688,1,72.94922,72.94922,73.4375,1,241.875,0,258.75,0,233.4375,0,0.0313,0,35.51407,9,,1,15.64636,15.64636,15.64087,0,178.5938,0,216.5625,0,7.3828,0,241.875,0,7.7344,0,7.1484,0,10.8984,0,6.3281,1,9.9609,0,9.1406,1,270.3516,270.7031,270.3516,0,27.33531,27.33531,27.33531,1,20.72927,15.49001,20.72927,2023_62095_zzqc_fugrobuoy.csv,62095_2023
1,1,62095,341_Wavesense  ,2023-09-26 03:00:00,0,53.09094,53.09094,53.09201,0,-15.91995,-15.91995,-15.92023,1,1000.684,1000.684,1000.586,1,14.07227,14.07227,14.16992,9,,1,3.6719,0,1.7188,0,3.2813,1,5.625,1,72.94922,72.94922,73.4375,1,239.0625,0,258.75,0,232.0313,0,0.0273,0,35.51407,9,,1,15.64636,15.64636,15.64087,0,52.7344,0,254.5313,0,8.2031,0,253.125,0,7.7344,0,7.1484,0,11.1328,0,6.5625,1,9.6094,0,9.1406,1,270.3516,270.7031,270.3516,1,27.33531,27.33531,27.33531,1,20.72927,15.49001,20.72927,2023_62095_zzqc_fugrobuoy.csv,62095_2023
