rowid,qc_ind,stno,loggerid,time,ind_latitude,latitude,latitude_1,latitude_2,ind_longitude,longitude,longitude_1,longitude_2,ind_airpressure,airpressure,airpressure_1,airpressure_2,ind_airtemp,airtemp,airtemp_1,airtemp_2,ind_conductivity_16,conductivity_16,ind_hm0,hm0,ind_hm0a,hm0a,ind_hm0b,hm0b,ind_hmax,hmax,ind_humidity,humidity,humidity_1,humidity_2,ind_mdir,mdir,ind_mdira,mdira,ind_mdirb,mdirb,ind_s1mean,s1mean,ind_salinity_16,salinity_16,ind_seatemp_16,seatemp_16,ind_seatemp_aa,seatemp_aa,seatemp_aa_1,seatemp_aa_2,ind_sprtp,sprtp,ind_thhf,thhf,ind_thmax,thmax,ind_thtp,thtp,ind_tm01,tm01,ind_tm02,tm02,ind_tm02a,tm02a,ind_tm02b,tm02b,ind_tp,tp,ind_ts,ts,ind_winddir,winddir,winddir_1,winddir_2,ind_windgust,windgust,windgust_1,windgust_2,ind_windsp,windsp,windsp_1,windsp_2,source_file
1,1,62093,189_Wavesense  ,2024-01-01 00:00:00,0,55.00272,55.00272,55.00256,0,-10.00052,-10.00052,-10.00052,1,992.6147,992.6147,992.6025,1,9.14063,9.14063,9.18945,9,,1,4.375,0,2.8125,0,3.2813,1,6.9141,1,71.38672,71.38672,71.77734,1,278.4375,0,272.8125,0,284.0625,0,0.0313,0,35.40222,9,,1,10.82336,10.82336,10.82703,0,48.8672,0,208.125,0,9.6094,0,278.4375,0,7.8516,0,7.2656,0,11.4844,0,5.9766,1,11.0156,0,9.375,1,282.3047,279.1406,282.3047,0,28.36038,29.15767,28.36038,1,21.29876,17.76796,21.29876,2024_62093_zzqc_fugrobuoy.csv
1,1,62093,189_Wavesense  ,2024-01-01 01:00:00,0,55.00272,55.00272,55.00272,0,-10.00052,-10.00052,-10.00079,1,993.0908,993.0908,993.042,1,8.94531,8.94531,8.94531,9,,1,4.0625,0,2.5,0,3.2031,1,7.0313,1,69.92188,69.92188,70.41016,1,282.6563,0,271.4063,0,292.5,0,0.0293,0,35.40192,9,,1,10.81055,10.81055,10.80872,0,35.1563,0,258.75,0,8.7891,0,257.3438,0,7.8516,0,7.2656,0,11.8359,0,6.0938,1,12.5391,0,9.4922,1,286.5234,279.1406,286.5234,0,27.79091,28.70209,27.79091,1,21.52656,17.76796,21.52656,2024_62093_zzqc_fugrobuoy.csv
1,1,62093,189_Wavesense  ,2024-01-01 02:00:00,0,55.00272,55.00272,55.00272,0,-10.00052,-10.00052,-10.00052,1,993.1519,993.1519,993.2495,1,8.60352,8.60352,8.65234,9,,1,4.8438,0,3.5938,0,3.2813,1,7.2656,1,72.65625,72.65625,73.14453,1,282.6563,0,277.0313,0,288.2813,0,0.0313,0,35.40398,9,,1,10.7959,10.7959,10.79041,0,45.0,0,272.8125,0,9.9609,0,264.375,0,8.3203,0,7.6172,0,11.3672,0,5.8594,1,11.9531,0,9.8438,1,270.3516,273.8672,270.3516,0,30.29664,31.32171,30.29664,1,21.18487,18.22354,21.18487,2024_62093_zzqc_fugrobuoy.csv
1,1,62093,189_Wavesense  ,2024-01-01 03:00:00,0,55.00272,55.00272,55.00272,0,-10.00052,-10.00052,-10.00052,1,993.3716,993.3716,993.335,1,8.75,8.75,8.79883,9,,1,4.5313,0,2.9688,0,3.4375,1,6.3281,1,73.33984,73.33984,73.33984,1,275.625,0,265.7813,0,282.6563,0,0.0293,0,35.40352,9,,1,10.78308,10.78308,10.78491,0,43.2422,0,226.4063,0,9.1406,0,271.4063,0,8.0859,0,7.5,0,11.6016,0,6.2109,1,11.3672,0,9.6094,1,283.3594,289.6875,283.3594,0,25.74076,26.42414,25.74076,1,19.36252,15.37612,19.36252,2024_62093_zzqc_fugrobuoy.csv
1,1,62093,189_Wavesense  ,2024-01-01 04:00:00,0,55.00272,55.00272,55.00272,0,-10.00024,-10.00024,-10.00052,1,993.811,993.811,993.8843,1,8.50586,8.50586,8.55469,9,,1,4.2969,0,2.8125,0,3.2031,1,6.7969,1,70.99609,70.99609,71.58203,1,274.2188,0,267.1875,0,277.0313,0,0.0293,0,35.40482,9,,1,10.79224,10.79224,10.78125,0,48.8672,0,136.4063,0,7.9688,0,271.4063,0,7.9688,0,7.3828,0,11.25,0,6.0938,1,11.0156,0,9.7266,1,277.7344,277.0313,277.7344,0,27.79091,27.33531,27.79091,1,20.50149,16.85678,20.50149,2024_62093_zzqc_fugrobuoy.csv
1,1,62093,189_Wavesense  ,2024-01-01 05:00:00,0,55.00272,55.00272,55.00272,0,-10.00024,-10.00024,-10.00024,1,993.5059,993.5059,993.6523,1,8.50586,8.50586,8.50586,9,,1,4.2969,0,2.6563,0,3.3594,1,6.2109,1,71.67969,71.67969,71.58203,1,271.4063,0,264.375,0,275.625,0,0.0313,0,35.40474,9,,1,10.79956,10.79956,10.79041,0,51.3281,0,316.4063,0,9.6094,0,271.4063,0,7.8516,0,7.2656,0,11.25,0,6.2109,1,10.1953,0,9.2578,1,265.7812,260.8594,265.7812,0,28.01869,26.87973,28.01869,1,19.13472,15.49001,19.13472,2024_62093_zzqc_fugrobuoy.csv
1,1,62093,189_Wavesense  ,2024-01-01 06:00:00,0,55.00272,55.00272,55.00272,0,-10.00024,-10.00024,-10.00024,1,993.7134,993.7134,993.7256,1,8.31055,8.31055,8.35938,9,,1,3.9844,0,2.2656,0,3.2813,1,5.7422,1,72.46094,72.46094,72.46094,1,270.0,0,260.1563,0,274.2188,0,0.0293,0,35.40642,9,,1,10.81055,10.81055,10.80688,0,46.7578,0,63.2813,0,9.2578,0,279.8438,0,7.6172,0,7.0313,0,11.4844,0,6.0938,1,9.375,0,9.2578,1,245.7422,236.9531,245.7422,0,27.10751,26.76583,27.10751,1,18.67914,15.6039,18.67914,2024_62093_zzqc_fugrobuoy.csv
1,1,62093,189_Wavesense  ,2024-01-01 07:00:00,0,55.00272,55.00272,55.00272,0,-10.00024,-10.00024,-10.00024,1,993.6523,993.6523,993.6401,1,8.50586,8.50586,8.55469,9,,1,3.9063,0,2.4219,0,3.125,1,4.6875,1,72.46094,72.46094,72.46094,1,267.1875,0,261.5625,0,271.4063,0,0.0293,0,35.40741,9,,1,10.81787,10.81787,10.81055,0,54.4922,0,270.0,0,9.6094,0,247.5,0,7.6172,0,6.9141,0,11.1328,0,5.9766,1,10.7813,0,8.7891,1,267.1875,262.6172,267.1875,0,23.80449,23.4628,23.80449,1,18.67914,15.49001,18.67914,2024_62093_zzqc_fugrobuoy.csv
1,1,62093,189_Wavesense  ,2024-01-01 08:00:00,0,55.00272,55.00272,55.00272,0,-10.00052,-10.00052,-10.00024,1,993.4937,993.4937,993.5059,1,8.21289,8.21289,8.26172,9,,1,3.9063,0,2.3438,0,3.2031,1,5.625,1,66.11328,66.11328,66.69922,1,274.2188,0,285.4688,0,267.1875,0,0.0313,0,35.4081,9,,1,10.82153,10.82153,10.8197,0,37.9688,0,156.0938,0,9.7266,0,293.9063,0,7.7344,0,7.1484,0,11.4844,0,6.2109,1,11.4844,0,9.0234,1,256.9922,256.9922,256.9922,0,20.61538,20.72927,20.61538,1,14.69272,13.09817,14.69272,2024_62093_zzqc_fugrobuoy.csv
1,1,62093,189_Wavesense  ,2024-01-01 09:00:00,0,55.00287,55.00287,55.00272,0,-10.00079,-10.00079,-10.00052,1,993.3228,993.3228,993.3716,1,8.31055,8.31055,8.35938,9,,1,3.9063,0,2.1094,0,3.2031,1,5.1563,1,64.84375,64.84375,64.84375,1,274.2188,0,270.0,0,272.8125,0,0.0293,0,35.4084,9,,1,10.81238,10.81238,10.81787,0,49.5703,0,354.375,0,8.0859,0,254.5313,0,7.7344,0,7.1484,0,11.3672,0,6.3281,1,9.6094,0,8.9063,1,242.5781,239.4141,242.5781,0,18.56523,18.10965,18.56523,1,13.55377,11.04801,13.55377,2024_62093_zzqc_fugrobuoy.csv
1,1,62093,189_Wavesense  ,2024-01-01 10:00:00,0,55.00302,55.00302,55.00287,0,-10.00079,-10.00079,-10.00079,1,992.9443,992.9443,992.9077,1,8.65234,8.65234,8.70117,9,,1,3.9844,0,2.5781,0,3.0469,1,5.3906,1,54.58984,54.58984,54.58984,1,282.6563,0,291.0938,0,277.0313,0,0.0254,0,35.40688,9,,1,10.79956,10.79956,10.79773,0,48.5156,0,343.125,0,9.2578,0,286.875,0,8.2031,0,7.5,0,11.3672,0,6.3281,1,11.25,0,9.9609,1,226.4063,229.9219,226.4063,0,20.72927,20.61538,20.72927,1,15.03443,12.98428,15.03443,2024_62093_zzqc_fugrobuoy.csv
1,1,62093,189_Wavesense  ,2024-01-01 11:00:00,0,55.00302,55.00302,55.00302,0,-10.00079,-10.00079,-10.00079,1,992.2119,992.2119,992.1997,1,8.65234,8.65234,8.65234,9,,1,4.0625,0,2.5781,0,3.125,1,6.0938,1,56.15234,56.15234,56.64063,1,288.2813,0,295.3125,0,285.4688,0,0.0273,0,35.40543,9,,1,10.78491,10.78491,10.77942,0,38.3203,0,191.25,0,10.1953,0,295.3125,0,8.2031,0,7.6172,0,11.25,0,6.4453,1,9.8438,0,9.4922,1,203.5547,201.7969,203.5547,0,13.78155,14.00934,13.78155,1,9.22566,7.289416,9.22566,2024_62093_zzqc_fugrobuoy.csv
1,1,62093,189_Wavesense  ,2024-01-01 12:00:00,0,55.00317,55.00317,55.00317,0,-10.00079,-10.00079,-10.00079,1,991.1133,991.1133,991.1865,1,8.50586,8.50586,8.55469,9,,1,3.8281,0,2.2656,0,3.125,1,7.0313,1,57.61719,57.61719,57.03125,1,286.875,0,300.9375,0,281.25,0,0.0254,0,35.40352,9,,1,10.75012,10.75012,10.75928,0,34.8047,0,244.6875,0,9.2578,0,293.9063,0,7.9688,0,7.3828,0,10.8984,0,6.4453,1,9.7266,0,9.2578,1,177.5391,176.8359,177.5391,0,17.65405,17.42625,17.65405,1,11.73141,9.909058,11.73141,2024_62093_zzqc_fugrobuoy.csv
1,1,62093,189_Wavesense  ,2024-01-01 13:00:00,0,55.00333,55.00333,55.00317,0,-10.00079,-10.00079,-10.00079,1,989.3311,989.3311,989.3921,1,8.4082,8.4082,8.45703,9,,1,3.4375,0,2.1875,0,2.7344,1,5.625,1,65.82031,65.82031,66.89453,1,286.875,0,299.5313,0,282.6563,0,0.0254,0,35.40474,9,,1,10.74097,10.74097,10.73547,0,42.1875,0,191.25,0,8.6719,0,300.9375,0,7.6172,0,7.0313,0,10.7813,0,6.0938,1,10.3125,0,9.1406,1,138.5156,140.9766,138.5156,0,21.98214,23.00723,21.98214,1,14.35103,15.49001,14.35103,2024_62093_zzqc_fugrobuoy.csv
