rowid,qc_ind,stno,loggerid,time,ind_latitude,latitude,latitude_1,latitude_2,ind_longitude,longitude,longitude_1,longitude_2,ind_airpressure,airpressure,airpressure_1,airpressure_2,ind_airtemp,airtemp,airtemp_1,airtemp_2,ind_conductivity_16,conductivity_16,ind_hm0,hm0,ind_hm0a,hm0a,ind_hm0b,hm0b,ind_hmax,hmax,ind_humidity,humidity,humidity_1,humidity_2,ind_mdir,mdir,ind_mdira,mdira,ind_mdirb,mdirb,ind_s1mean,s1mean,ind_salinity_16,salinity_16,ind_seatemp_16,seatemp_16,ind_seatemp_aa,seatemp_aa,seatemp_aa_1,seatemp_aa_2,ind_sprtp,sprtp,ind_thhf,thhf,ind_thmax,thmax,ind_thtp,thtp,ind_tm01,tm01,ind_tm02,tm02,ind_tm02a,tm02a,ind_tm02b,tm02b,ind_tp,tp,ind_ts,ts,ind_winddir,winddir,winddir_1,winddir_2,ind_windgust,windgust,windgust_1,windgust_2,ind_windsp,windsp,windsp_1,windsp_2,source_file
1,1,62094,347_Wavesense  ,2025-01-01 10:00:00,0,51.69095,51.69095,51.69095,0,-6.70215,-6.70215,-6.70215,1,1006.836,1006.836,1006.909,1,9.28711,9.28711,9.38477,0,3.91323,1,3.5156,0,2.4219,0,2.5781,1,5.625,1,63.76953,0.0,63.76953,1,232.0313,0,236.25,0,230.625,0,0.0234,0,34.92973,9,,1,11.18042,11.18042,11.16943,0,25.6641,0,305.1563,0,10.8984,0,234.8438,0,8.0859,0,7.3828,0,11.0156,0,5.9766,1,11.1328,0,9.7266,1,285.1172,285.1172,274.5703,0,28.01869,28.01869,29.61326,1,17.08456,17.08456,22.55163,2025_62094_zzqc_fugrobuoy.csv
1,1,62094,347_Wavesense  ,2025-01-01 11:00:00,0,51.6908,51.6908,51.69095,0,-6.70215,-6.70215,-6.70215,1,1007.532,1007.532,1007.483,1,9.43359,9.43359,9.48242,0,3.91309,1,3.4375,0,2.3438,0,2.5,1,4.8438,1,58.88672,0.0,58.88672,1,230.625,0,233.4375,0,227.8125,0,0.0234,0,34.93118,9,,1,11.15295,11.15295,11.16577,0,26.3672,0,292.5,0,10.0781,0,241.875,0,7.9688,0,7.1484,0,11.25,0,5.8594,1,11.4844,0,9.8438,1,286.5234,286.5234,275.9766,0,29.38547,29.38547,29.49936,1,17.76796,17.76796,22.20994,2025_62094_zzqc_fugrobuoy.csv
1,1,62094,347_Wavesense  ,2025-01-01 12:00:00,0,51.69064,51.69064,51.6908,0,-6.70215,-6.70215,-6.70215,1,1007.495,1007.495,1007.605,1,9.38477,9.38477,9.43359,0,3.91156,1,3.6719,0,2.3438,0,2.8125,1,6.4063,1,62.79297,0.0,62.79297,1,232.0313,0,234.8438,0,232.0313,0,0.0254,0,34.92653,9,,1,11.14746,11.14746,11.15479,0,21.7969,0,277.0313,0,8.6719,0,234.8438,0,7.9688,0,7.3828,0,11.0156,0,6.3281,1,10.7813,0,9.6094,1,282.6563,282.6563,273.1641,0,26.65194,26.65194,28.24649,1,18.33743,18.33743,22.89332,2025_62094_zzqc_fugrobuoy.csv
1,1,62094,347_Wavesense  ,2025-01-01 13:00:00,0,51.69064,51.69064,51.69064,0,-6.70215,-6.70215,-6.70215,1,1007.642,1007.642,1007.739,1,9.14063,9.14063,9.18945,0,3.91074,1,3.2813,0,2.1875,0,2.4219,1,4.6875,1,61.71875,0.0,61.71875,1,233.4375,0,233.4375,0,232.0313,0,0.0215,0,34.92439,9,,1,11.14929,11.14929,11.14929,0,32.3438,0,309.375,0,10.7813,0,230.625,0,7.8516,0,7.2656,0,11.0156,0,5.9766,1,10.3125,0,9.4922,1,278.4375,278.4375,275.9766,0,28.81598,28.81598,28.92987,1,19.70421,19.70421,24.1462,2025_62094_zzqc_fugrobuoy.csv
1,1,62094,347_Wavesense  ,2025-01-01 14:00:00,0,51.69064,51.69064,51.69064,0,-6.70242,-6.70242,-6.70215,1,1007.361,1007.361,1007.495,1,9.04297,9.04297,9.04297,0,3.91527,1,3.4375,0,2.1875,0,2.6563,1,4.5313,1,64.74609,0.0,64.74609,1,234.8438,0,236.25,0,234.8438,0,0.0234,0,34.93141,9,,1,11.19873,11.19873,11.18958,0,21.4453,0,270.0,0,10.5469,0,236.25,0,7.9688,0,7.3828,0,11.25,0,6.2109,1,11.4844,0,9.4922,1,285.8203,285.8203,274.9219,0,28.36038,28.36038,30.18273,1,19.47641,19.47641,24.37398,2025_62094_zzqc_fugrobuoy.csv
1,1,62094,347_Wavesense  ,2025-01-01 15:00:00,0,51.69064,51.69064,51.69049,0,-6.70215,-6.70215,-6.70242,1,1007.605,1007.605,1007.666,1,8.75,8.75,8.94531,0,3.91772,1,3.4375,0,2.0313,0,2.7344,1,5.4688,1,71.77734,0.0,71.77734,1,236.25,0,240.4688,0,234.8438,0,0.0234,0,34.93134,9,,1,11.21338,11.21338,11.21521,0,24.2578,0,296.7188,0,8.6719,0,241.875,0,7.8516,0,7.2656,0,10.8984,0,6.4453,1,10.5469,0,8.9063,1,286.1719,286.1719,281.9531,0,25.62685,25.62685,26.76583,1,16.51508,16.51508,21.41267,2025_62094_zzqc_fugrobuoy.csv
1,1,62094,347_Wavesense  ,2025-01-01 16:00:00,0,51.69064,51.69064,51.69049,0,-6.70215,-6.70215,-6.70215,1,1008.606,1008.606,1008.582,1,8.45703,8.45703,8.55469,0,3.91628,1,3.125,0,2.0313,0,2.4219,1,4.375,1,71.97266,0.0,71.97266,1,239.0625,0,240.4688,0,236.25,0,0.0215,0,34.92889,9,,1,11.20789,11.20789,11.20239,0,17.5781,0,345.9375,0,9.375,0,244.6875,0,7.6172,0,7.0313,0,10.8984,0,5.9766,1,10.6641,0,9.1406,1,311.1328,311.1328,305.8594,0,20.72927,20.72927,21.18487,1,12.98428,12.98428,15.8317,2025_62094_zzqc_fugrobuoy.csv
1,1,62094,347_Wavesense  ,2025-01-01 17:00:00,0,51.6908,51.6908,51.69064,0,-6.70215,-6.70215,-6.70215,1,1009.424,1009.424,1009.436,1,8.45703,8.45703,8.45703,0,3.91632,1,3.0469,0,1.6406,0,2.5781,1,3.9063,1,70.11719,0.0,70.11719,1,237.6563,0,240.4688,0,236.25,0,0.0234,0,34.92645,9,,1,11.20605,11.20605,11.20422,0,21.7969,0,248.9063,0,8.3203,0,246.0938,0,7.2656,0,6.6797,0,10.6641,0,5.9766,1,10.5469,0,8.6719,1,311.4844,311.4844,302.3438,0,16.51508,16.51508,16.2873,1,11.04801,11.04801,12.87037,2025_62094_zzqc_fugrobuoy.csv
1,1,62094,347_Wavesense  ,2025-01-01 18:00:00,0,51.6908,51.6908,51.6908,0,-6.70215,-6.70215,-6.70215,1,1009.998,1009.998,1009.937,1,8.65234,8.65234,8.60352,0,3.91519,1,3.0469,0,1.7969,0,2.5,1,4.375,1,72.26563,0.0,72.26563,1,233.4375,0,239.0625,0,232.0313,0,0.0215,0,34.92752,9,,1,11.19141,11.19141,11.19141,0,17.5781,0,240.4688,0,9.6094,0,239.0625,0,7.6172,0,7.0313,0,10.7813,0,6.2109,1,10.5469,0,9.375,1,313.2422,313.2422,310.0781,0,16.51508,16.51508,17.42625,1,10.82024,10.82024,12.87037,2025_62094_zzqc_fugrobuoy.csv
1,1,62094,347_Wavesense  ,2025-01-01 19:00:00,0,51.6908,51.6908,51.6908,0,-6.70187,-6.70187,-6.70215,1,1010.791,1010.791,1010.852,1,8.50586,8.50586,8.60352,0,3.91287,1,2.8125,0,1.0938,0,2.5781,1,4.0625,1,69.92188,0.0,69.92188,1,229.2188,0,233.4375,0,229.2188,0,0.0215,0,34.9295,9,,1,11.18042,11.18042,11.16577,0,20.0391,0,116.7188,0,8.5547,0,225.0,0,7.1484,0,6.5625,0,10.6641,0,6.2109,1,9.0234,0,8.5547,1,326.9531,326.9531,318.1641,0,16.0595,16.0595,16.74288,1,10.70633,10.70633,11.6175,2025_62094_zzqc_fugrobuoy.csv
1,1,62094,347_Wavesense  ,2025-01-01 20:00:00,0,51.69095,51.69095,51.6908,0,-6.70187,-6.70187,-6.70187,1,1011.719,1011.719,1011.792,1,8.4082,8.4082,8.50586,0,3.91275,1,2.8906,0,1.6406,0,2.4219,1,3.5938,1,71.09375,0.0,71.09375,1,232.0313,0,233.4375,0,232.0313,0,0.0195,0,34.93103,9,,1,11.16577,11.16577,11.16211,0,20.3906,0,333.2813,0,9.1406,0,233.4375,0,7.7344,0,7.1484,0,10.5469,0,6.3281,1,10.1953,0,9.1406,1,328.0078,328.0078,315.7031,0,16.62899,16.62899,17.65405,1,11.16192,11.16192,12.3009,2025_62094_zzqc_fugrobuoy.csv
1,1,62094,347_Wavesense  ,2025-01-01 21:00:00,0,51.6908,51.6908,51.6908,0,-6.70187,-6.70187,-6.70187,1,1012.366,1012.366,1012.415,1,8.45703,8.45703,8.70117,0,3.90851,1,2.7344,0,1.4063,0,2.2656,1,3.9063,1,62.01172,0.0,62.01172,1,233.4375,0,237.6563,0,233.4375,0,0.0215,0,34.92622,9,,1,11.11633,11.11633,11.12366,0,21.0938,0,125.1563,0,9.2578,0,239.0625,0,7.3828,0,6.7969,0,10.5469,0,6.0938,1,10.0781,0,8.7891,1,332.2266,332.2266,324.1406,0,17.99574,17.99574,16.97067,1,10.82024,10.82024,12.52868,2025_62094_zzqc_fugrobuoy.csv
1,1,62094,347_Wavesense  ,2025-01-01 22:00:00,0,51.6908,51.6908,51.6908,0,-6.70215,-6.70215,-6.70215,1,1013.013,1013.013,1013.0,1,8.4082,8.4082,8.50586,0,3.9063,1,2.5781,0,1.4063,0,2.1875,1,3.5938,1,64.35547,0.0,64.35547,1,233.4375,0,241.875,0,234.8438,0,0.0176,0,34.92264,9,,1,11.11084,11.11084,11.10352,0,23.2031,0,52.0313,0,8.7891,0,246.0938,0,7.5,0,6.9141,0,10.5469,0,6.2109,1,10.1953,0,9.0234,1,325.8984,325.8984,313.5937,0,14.69272,14.69272,14.69272,1,9.68126,9.68126,11.16192,2025_62094_zzqc_fugrobuoy.csv
1,1,62094,347_Wavesense  ,2025-01-01 23:00:00,0,51.6908,51.6908,51.6908,0,-6.70215,-6.70215,-6.70215,1,1013.574,1013.574,1013.635,1,8.21289,8.21289,8.21289,0,3.90764,1,2.4219,0,1.25,0,2.1094,1,3.125,1,63.57422,0.0,63.57422,1,232.0313,0,239.0625,0,230.625,0,0.0176,0,34.92363,9,,1,11.12183,11.12183,11.11633,0,28.8281,0,344.5313,0,9.2578,0,227.8125,0,7.5,0,6.7969,0,10.7813,0,6.2109,1,9.0234,0,8.9063,1,334.6875,334.6875,322.7344,0,16.17339,16.17339,15.94561,1,10.59244,10.59244,12.75648,2025_62094_zzqc_fugrobuoy.csv
1,1,62094,347_Wavesense  ,2025-01-02 00:00:00,0,51.69064,51.69064,51.6908,0,-6.70215,-6.70215,-6.70215,1,1014.258,1014.258,1014.319,1,8.06641,8.06641,8.16406,0,3.9072,1,2.1094,0,1.0938,0,1.7969,1,2.8125,1,65.72266,0.0,65.72266,1,226.4063,0,229.2188,0,223.5938,0,0.0156,0,34.92447,9,,1,11.1145,11.1145,11.11084,0,30.2344,0,247.5,0,8.6719,0,237.6563,0,7.2656,0,6.5625,0,10.8984,0,5.8594,1,10.5469,0,8.7891,1,343.125,343.125,335.0391,0,15.14832,15.14832,16.2873,1,9.68126,9.68126,11.27581,2025_62094_zzqc_fugrobuoy.csv
1,1,62094,347_Wavesense  ,2025-01-02 01:00:00,0,51.69064,51.69064,51.69064,0,-6.70242,-6.70242,-6.70215,1,1014.758,1014.758,1014.844,1,7.5293,7.5293,7.5293,0,3.90568,1,2.1094,0,1.0938,0,1.7969,1,2.9688,1,71.58203,0.0,71.58203,1,227.8125,0,229.2188,0,226.4063,0,0.0156,0,34.92561,9,,1,11.11633,11.11633,11.09436,0,35.1563,0,354.375,0,8.7891,0,223.5938,0,7.5,0,6.7969,0,10.7813,0,6.0938,1,9.8438,0,8.9063,1,357.5391,357.5391,349.4531,0,18.22354,18.22354,19.13472,1,10.70633,10.70633,13.78155,2025_62094_zzqc_fugrobuoy.csv
1,1,62094,347_Wavesense  ,2025-01-02 02:00:00,0,51.69049,51.69049,51.69064,0,-6.70242,-6.70242,-6.70242,1,1015.186,1015.186,1015.283,1,7.48047,7.48047,7.48047,0,3.90869,1,2.1875,0,1.0938,0,1.875,1,2.9688,1,73.73047,0.0,73.73047,1,229.2188,0,237.6563,0,229.2188,0,0.0156,0,34.92783,9,,1,11.13281,11.13281,11.12366,0,30.9375,0,284.0625,0,8.6719,0,239.0625,0,7.3828,0,6.6797,0,10.6641,0,6.0938,1,9.6094,0,9.0234,4,7.38281,7.38281,358.9453,0,16.51508,16.51508,18.10965,1,10.36464,10.36464,12.64259,2025_62094_zzqc_fugrobuoy.csv
1,1,62094,347_Wavesense  ,2025-01-02 03:00:00,0,51.69064,51.69064,51.69049,0,-6.70242,-6.70242,-6.70242,1,1015.747,1015.747,1015.747,1,7.28516,7.28516,7.1875,0,3.91108,1,2.1875,0,1.25,0,1.7969,1,4.2188,1,73.63281,0.0,73.63281,1,232.0313,0,240.4688,0,232.0313,0,0.0156,0,34.93111,9,,1,11.13831,11.13831,11.14563,0,21.0938,0,237.6563,0,9.0234,0,241.875,0,7.6172,0,6.9141,0,10.6641,0,6.0938,1,10.1953,0,9.2578,1,7.03125,7.03125,1.05469,0,19.36252,19.36252,19.13472,1,10.70633,10.70633,12.98428,2025_62094_zzqc_fugrobuoy.csv
1,1,62094,347_Wavesense  ,2025-01-02 04:00:00,0,51.69064,51.69064,51.69064,0,-6.70242,-6.70242,-6.70242,1,1016.394,1016.394,1016.418,1,6.79688,6.79688,6.89453,0,3.91098,1,2.1094,0,1.0156,0,1.7969,1,2.6563,1,77.44141,0.0,77.44141,1,229.2188,0,230.625,0,229.2188,0,0.0156,0,34.93172,9,,1,11.15112,11.15112,11.1438,0,28.125,0,68.9063,0,7.3828,0,230.625,0,7.2656,0,6.4453,0,10.6641,0,5.9766,1,9.8438,0,9.0234,1,24.25781,24.25781,15.46875,0,18.90692,18.90692,20.04589,1,11.27581,11.27581,13.66766,2025_62094_zzqc_fugrobuoy.csv
1,1,62094,347_Wavesense  ,2025-01-02 05:00:00,0,51.69064,51.69064,51.69064,0,-6.70242,-6.70242,-6.70242,1,1017.029,1017.029,1017.029,1,7.08984,7.08984,7.13867,0,3.91107,1,2.3438,0,0.8594,0,2.1875,1,3.125,1,79.6875,0.0,79.6875,1,223.5938,0,222.1875,0,223.5938,0,0.0195,0,34.93088,9,,1,11.15112,11.15112,11.14563,0,26.3672,0,144.8438,0,9.1406,0,223.5938,0,7.2656,0,6.5625,0,10.6641,0,6.2109,1,9.6094,0,8.9063,1,28.47656,28.47656,28.47656,0,23.4628,23.4628,26.53802,1,15.26221,15.26221,19.02083,2025_62094_zzqc_fugrobuoy.csv
1,1,62094,347_Wavesense  ,2025-01-02 06:00:00,0,51.69064,51.69064,51.69064,0,-6.70242,-6.70242,-6.70242,1,1017.993,1017.993,1018.03,1,6.11328,6.11328,6.11328,0,3.91025,1,2.1094,0,0.8594,0,1.875,1,3.2813,1,79.00391,0.0,79.00391,1,213.75,0,227.8125,0,208.125,0,0.0234,0,34.92958,9,,1,11.12915,11.12915,11.13831,0,38.3203,0,309.375,0,8.3203,0,223.5938,0,6.2109,0,5.625,0,10.5469,0,5.2734,1,10.3125,0,8.3203,1,26.36719,26.36719,28.47656,0,21.75436,21.75436,23.4628,1,13.89545,13.89545,16.17339,2025_62094_zzqc_fugrobuoy.csv
1,0,62094,347_Wavesense  ,2025-01-02 07:00:00,0,51.6908,51.6908,51.69064,0,-6.70215,-6.70215,-6.70242,1,1018.701,1018.701,1018.713,1,6.60156,6.60156,6.99219,0,3.90752,4,1.7969,0,0.7031,0,1.7188,1,2.9688,1,78.22266,0.0,78.22266,1,215.1563,0,239.0625,0,213.75,0,0.0195,0,34.92752,9,,1,11.10535,11.10535,11.11084,0,27.7734,0,67.5,0,7.7344,0,240.4688,0,6.2109,0,5.7422,0,10.4297,0,5.3906,1,9.8438,0,8.0859,1,20.39063,20.39063,14.41406,0,15.6039,15.6039,16.2873,1,10.13684,10.13684,10.82024,2025_62094_zzqc_fugrobuoy.csv
1,0,62094,347_Wavesense  ,2025-01-02 08:00:00,0,51.6908,51.6908,51.6908,0,-6.70215,-6.70215,-6.70215,1,1019.751,1019.751,1019.727,1,6.94336,6.94336,7.08984,0,3.90541,4,1.7969,0,0.4688,0,1.7188,1,2.9688,1,74.90234,0.0,74.90234,1,225.0,0,233.4375,0,226.4063,0,0.0137,0,34.92401,9,,1,11.09253,11.09253,11.09253,0,30.5859,0,129.375,0,8.3203,0,229.2188,0,6.9141,0,6.3281,0,10.5469,0,6.2109,1,9.2578,0,8.4375,1,28.125,28.125,35.15625,0,23.80449,23.80449,23.23502,1,15.49001,15.49001,17.99574,2025_62094_zzqc_fugrobuoy.csv
1,0,62094,347_Wavesense  ,2025-01-02 09:00:00,0,51.6908,51.6908,51.6908,0,-6.70215,-6.70215,-6.70215,1,1020.886,1020.886,1020.825,1,7.08984,7.08984,7.1875,0,3.90444,4,1.7969,0,0.5469,0,1.7188,1,2.6563,1,73.14453,0.0,73.14453,1,210.9375,0,236.25,0,210.9375,0,0.0176,0,34.92584,9,,1,11.08704,11.08704,11.08154,0,25.6641,0,331.875,0,8.4375,0,217.9688,0,6.2109,0,5.7422,0,10.5469,0,5.5078,1,9.1406,0,8.0859,1,26.71875,26.71875,27.77344,0,20.61538,20.61538,21.52656,1,14.00934,14.00934,16.40119,2025_62094_zzqc_fugrobuoy.csv
1,0,62094,347_Wavesense  ,2025-01-02 10:00:00,0,51.69064,51.69064,51.69064,0,-6.70242,-6.70242,-6.70215,1,1021.814,1021.814,1021.838,1,6.8457,6.8457,6.79688,0,3.90585,4,1.7969,0,0.625,0,1.6406,1,2.9688,1,71.67969,0.0,71.67969,1,215.1563,0,220.7813,0,210.9375,0,0.0195,0,34.92775,9,,1,11.09619,11.09619,11.09436,0,45.7031,0,73.125,0,8.6719,0,219.375,0,6.3281,0,5.7422,0,10.6641,0,5.3906,1,9.8438,0,7.7344,1,18.63281,18.63281,20.74219,0,21.41267,21.41267,22.66554,1,14.69272,14.69272,16.74288,2025_62094_zzqc_fugrobuoy.csv
1,0,62094,347_Wavesense  ,2025-01-02 11:00:00,0,51.69064,51.69064,51.69064,0,-6.70242,-6.70242,-6.70242,1,1022.998,1022.998,1022.998,1,6.60156,6.60156,6.60156,0,3.90599,4,1.7969,0,0.7031,0,1.6406,1,2.3438,1,75.19531,0.0,75.19531,1,251.7188,0,227.8125,0,261.5625,0,0.0195,0,34.92943,9,,1,11.09436,11.09436,11.09436,0,40.4297,0,9.8438,0,9.375,0,236.25,0,6.0938,0,5.5078,0,10.5469,0,5.2734,1,9.8438,0,7.9688,1,14.76563,14.76563,12.65625,0,22.20994,22.20994,21.86825,1,14.00934,14.00934,16.40119,2025_62094_zzqc_fugrobuoy.csv
1,1,62094,347_Wavesense  ,2025-01-02 12:00:00,0,51.69064,51.69064,51.69064,0,-6.70242,-6.70242,-6.70242,1,1023.389,1023.389,1023.499,1,6.25977,6.25977,6.40625,0,3.90669,1,1.6406,0,0.625,0,1.5625,1,2.3438,1,70.11719,0.0,70.11719,1,241.875,0,220.7813,0,28.125,0,0.0195,0,34.93057,9,,1,11.09802,11.09802,11.09985,0,44.2969,0,343.125,0,6.2109,0,210.9375,0,5.7422,0,5.1563,0,10.7813,0,4.9219,1,8.7891,0,7.5,1,14.76563,14.76563,10.19531,0,19.36252,19.36252,21.41267,1,13.43986,13.43986,16.74288,2025_62094_zzqc_fugrobuoy.csv
