rowid,qc_ind,stno,loggerid,time,ind_latitude,latitude,latitude_1,latitude_2,ind_longitude,longitude,longitude_1,longitude_2,ind_airpressure,airpressure,airpressure_1,airpressure_2,ind_airtemp,airtemp,airtemp_1,airtemp_2,ind_conductivity_16,conductivity_16,ind_hm0,hm0,ind_hm0a,hm0a,ind_hm0b,hm0b,ind_hmax,hmax,ind_humidity,humidity,humidity_1,humidity_2,ind_mdir,mdir,ind_mdira,mdira,ind_mdirb,mdirb,ind_s1mean,s1mean,ind_salinity_16,salinity_16,ind_seatemp_16,seatemp_16,ind_seatemp_aa,seatemp_aa,seatemp_aa_1,seatemp_aa_2,ind_sprtp,sprtp,ind_thhf,thhf,ind_thmax,thmax,ind_thtp,thtp,ind_tm01,tm01,ind_tm02,tm02,ind_tm02a,tm02a,ind_tm02b,tm02b,ind_tp,tp,ind_ts,ts,ind_winddir,winddir,winddir_1,winddir_2,ind_windgust,windgust,windgust_1,windgust_2,ind_windsp,windsp,windsp_1,windsp_2,source_file
1,1,62094,12143_CR6      ,2024-01-01 00:00:00,0,51.6908,51.6908,51.6908,0,-6.709015,-6.709015,-6.709015,1,999.6826,999.6826,999.5972,1,9.58008,9.58008,9.67773,9,,1,4.2188,0,2.6953,0,3.1641,1,6.7188,1,71.97266,71.97266,70.89844,1,326.25,0,319.2188,0,330.4688,0,0.0352,9,,9,,1,10.85999,10.85999,10.85632,0,205.3125,0,29.5313,0,8.7891,0,315.0,0,7.8516,0,7.1484,0,12.1875,0,5.9766,1,14.2969,0,8.9063,1,277.3828,271.0547,277.3828,1,36.56097,28.58818,36.56097,1,26.65194,17.42625,26.65194,2024_62094_zzqc_fugrobuoy.csv
1,1,62094,12143_CR6      ,2024-01-01 01:00:00,0,51.6908,51.6908,51.6908,0,-6.709015,-6.709015,-6.709015,1,1000.403,1000.403,1000.439,1,9.62891,9.62891,9.72656,9,,1,4.3359,0,2.9297,0,3.0469,1,6.25,1,69.04297,69.04297,68.06641,1,274.2188,0,277.0313,0,271.4063,0,0.0332,9,,9,,1,10.85632,10.85632,10.84717,0,217.9688,0,105.4688,0,13.125,0,267.1875,0,8.2031,0,7.3828,0,12.5391,0,5.8594,1,13.3594,0,9.1406,1,276.3281,270.0,276.3281,1,34.51084,29.04378,34.51084,1,24.48789,16.0595,24.48789,2024_62094_zzqc_fugrobuoy.csv
1,1,62094,12143_CR6      ,2024-01-01 02:00:00,0,51.6908,51.6908,51.6908,0,-6.709015,-6.709015,-6.709015,1,1000.903,1000.903,1000.891,1,9.67773,9.67773,9.77539,9,,1,3.6328,0,2.1094,0,2.9297,1,6.5625,1,67.77344,67.77344,65.82031,1,251.7188,0,236.25,0,258.75,0,0.0332,9,,9,,1,10.83801,10.83801,10.84351,0,236.25,0,250.3125,0,9.0234,0,225.0,0,7.3828,0,6.7969,0,12.0703,0,5.8594,1,14.2969,0,9.1406,1,277.3828,271.7578,277.3828,1,32.119,25.39907,32.119,1,24.03229,15.49001,24.03229,2024_62094_zzqc_fugrobuoy.csv
1,1,62094,12143_CR6      ,2024-01-01 03:00:00,0,51.6908,51.6908,51.6908,0,-6.709015,-6.709015,-6.709015,1,1001.343,1001.343,1001.196,1,9.82422,9.82422,9.92188,9,,1,3.5156,0,2.1094,0,2.9297,1,5.4688,1,64.55078,64.55078,62.79297,1,288.2813,0,315.0,0,278.4375,0,0.0293,9,,9,,1,10.84717,10.84717,10.83618,0,258.75,0,189.8438,0,8.6719,0,299.5313,0,7.5,0,6.7969,0,11.8359,0,5.8594,1,9.9609,0,9.1406,1,271.0547,265.0781,271.0547,1,30.41053,25.39907,30.41053,1,23.00723,15.26221,23.00723,2024_62094_zzqc_fugrobuoy.csv
1,1,62094,12143_CR6      ,2024-01-01 04:00:00,0,51.69064,51.6908,51.69064,0,-6.709015,-6.709015,-6.709015,1,1001.55,1001.55,1001.55,1,9.9707,9.9707,10.06836,9,,1,3.3984,0,2.2266,0,2.5781,1,5.625,1,70.50781,70.50781,69.53125,1,250.3125,0,247.5,0,253.125,0,0.0293,9,,9,,1,10.82336,10.82336,10.8252,0,126.5625,0,278.4375,0,8.0859,0,248.9063,0,7.7344,0,6.9141,0,12.1875,0,5.625,1,12.5391,0,8.7891,1,270.3516,264.375,270.3516,1,25.39907,21.18487,25.39907,1,19.02083,12.87037,19.02083,2024_62094_zzqc_fugrobuoy.csv
1,1,62094,12143_CR6      ,2024-01-01 05:00:00,0,51.69064,51.69064,51.69064,0,-6.709015,-6.709015,-6.709015,1,1001.575,1001.575,1001.587,1,10.01953,10.01953,10.11719,9,,1,3.2813,0,1.9922,0,2.6953,1,5.1563,1,68.65234,68.65234,67.67578,1,251.7188,0,255.9375,0,248.9063,0,0.0293,9,,9,,1,10.81055,10.81055,10.80322,0,164.5313,0,151.875,0,7.7344,0,251.7188,0,7.5,0,6.7969,0,11.9531,0,5.8594,1,11.7188,0,8.6719,1,271.4062,266.1328,271.4062,1,24.37398,19.8181,24.37398,1,18.33743,12.64259,18.33743,2024_62094_zzqc_fugrobuoy.csv
1,1,62094,12143_CR6      ,2024-01-01 06:00:00,0,51.6908,51.6908,51.6908,0,-6.709015,-6.70929,-6.709015,1,1001.538,1001.538,1001.489,1,10.06836,10.06836,10.06836,9,,1,3.1641,0,1.7578,0,2.5781,1,5.1563,1,74.02344,74.02344,73.04688,1,254.5313,0,260.1563,0,251.7188,0,0.0273,9,,9,,1,10.79224,10.79224,10.79041,0,154.6875,0,187.0313,0,7.7344,0,260.1563,0,7.2656,0,6.5625,0,12.3047,0,5.7422,1,12.5391,0,8.6719,1,265.4297,259.4531,265.4297,1,21.18487,18.45134,21.18487,1,15.49001,10.82024,15.49001,2024_62094_zzqc_fugrobuoy.csv
1,1,62094,12143_CR6      ,2024-01-01 07:00:00,0,51.6908,51.6908,51.6908,0,-6.709015,-6.709015,-6.709015,1,1000.94,1000.94,1000.879,1,10.21484,10.21484,10.3125,9,,1,2.9297,0,1.6406,0,2.3438,1,5.1563,1,73.73047,73.73047,72.46094,1,244.6875,0,230.625,0,250.3125,0,0.0293,9,,9,,1,10.78308,10.78308,10.78491,0,246.0938,0,191.25,0,7.1484,0,236.25,0,7.3828,0,6.6797,0,11.9531,0,5.7422,1,12.5391,0,8.6719,1,249.9609,242.9297,249.9609,1,22.77943,18.56523,22.77943,1,17.54016,11.95919,17.54016,2024_62094_zzqc_fugrobuoy.csv
1,1,62094,12143_CR6      ,2024-01-01 08:00:00,0,51.69095,51.6908,51.69095,0,-6.709015,-6.709015,-6.709015,1,1000.928,1000.928,1000.891,1,10.16602,10.16602,10.26367,9,,1,2.9297,0,1.6406,0,2.4609,1,4.6875,1,71.38672,71.38672,70.01953,1,262.9688,0,111.0938,0,267.1875,0,0.0293,9,,9,,1,10.78857,10.78857,10.79224,0,313.5938,0,213.75,0,7.9688,0,40.7813,0,7.2656,0,6.5625,0,11.7188,0,5.7422,1,12.5391,0,8.0859,1,240.4688,232.7344,240.4688,1,20.61538,16.51508,20.61538,1,15.8317,11.04801,15.8317,2024_62094_zzqc_fugrobuoy.csv
1,1,62094,12143_CR6      ,2024-01-01 09:00:00,0,51.69095,51.69095,51.69095,0,-6.70929,-6.709015,-6.70929,1,1000.439,1000.439,1000.415,1,10.21484,10.21484,10.3125,9,,1,2.6953,0,1.5234,0,2.2266,1,4.8438,1,78.71094,78.71094,78.125,1,260.1563,0,236.25,0,315.0,0,0.0273,9,,9,,1,10.80505,10.80505,10.80688,0,316.4063,0,357.1875,0,7.8516,0,239.0625,0,7.0313,0,6.4453,0,11.7188,0,5.625,1,11.7188,0,8.6719,1,213.0469,202.8516,213.0469,1,20.50149,17.65405,20.50149,1,13.89545,10.25075,13.89545,2024_62094_zzqc_fugrobuoy.csv
1,1,62094,12143_CR6      ,2024-01-01 10:00:00,0,51.6911,51.69095,51.6911,0,-6.70929,-6.70929,-6.70929,1,999.6582,999.6582,999.585,1,10.45898,10.45898,10.50781,9,,1,2.4609,0,1.4063,0,1.9922,1,3.75,1,78.51563,78.51563,77.73438,1,278.4375,0,289.6875,0,272.8125,0,0.0273,9,,9,,1,10.80688,10.80688,10.80505,0,277.0313,0,177.1875,0,8.3203,0,247.5,0,6.7969,0,6.2109,0,11.4844,0,5.2734,1,10.5469,0,8.3203,1,197.2266,186.3281,197.2266,1,20.38758,17.99574,20.38758,1,16.62899,11.50361,16.62899,2024_62094_zzqc_fugrobuoy.csv
1,1,62094,12143_CR6      ,2024-01-01 11:00:00,0,51.6911,51.6911,51.6911,0,-6.70929,-6.70929,-6.70929,1,998.3398,998.3398,998.2666,1,10.3125,10.3125,10.36133,9,,1,2.3438,0,1.2891,0,1.9922,1,3.2813,1,84.96094,84.96094,83.88672,1,219.375,0,209.5313,0,223.5938,0,0.0293,9,,9,,1,10.79773,10.79773,10.79773,0,300.9375,0,112.5,0,7.8516,0,144.8438,0,6.6797,0,5.9766,0,11.7188,0,5.1563,1,12.5391,0,8.5547,1,186.6797,175.4297,186.6797,1,24.71567,23.57671,24.71567,1,18.56523,13.09817,18.56523,2024_62094_zzqc_fugrobuoy.csv
1,1,62094,12143_CR6      ,2024-01-01 12:00:00,0,51.6911,51.6911,51.6911,0,-6.70929,-6.70929,-6.70929,1,996.3501,996.3501,996.3257,1,10.45898,10.45898,10.45898,9,,1,2.3438,0,1.2891,0,1.9922,1,3.5938,1,87.40234,87.40234,87.30469,1,220.7813,0,240.4688,0,213.75,0,0.0313,9,,9,,1,10.79041,10.79041,10.78857,0,215.1563,0,52.0313,0,9.6094,0,217.9688,0,6.5625,0,5.8594,0,11.4844,0,5.1563,1,10.5469,0,7.6172,1,176.8359,165.9375,176.8359,1,28.47429,22.32385,28.47429,1,21.41267,13.66766,21.41267,2024_62094_zzqc_fugrobuoy.csv
1,1,62094,12143_CR6      ,2024-01-01 13:00:00,0,51.6911,51.6911,51.6911,0,-6.709564,-6.709564,-6.709564,1,993.811,993.811,993.689,1,10.36133,10.36133,10.41016,9,,1,2.3438,0,1.0547,0,2.1094,1,3.4375,1,93.26172,93.26172,92.48047,1,331.875,0,4.2188,0,327.6563,0,0.0293,9,,9,,1,10.78308,10.78308,10.78125,0,277.0313,0,282.6563,0,9.6094,0,33.75,0,5.9766,0,5.3906,0,11.3672,0,4.9219,1,10.5469,0,7.8516,1,171.9141,161.0156,171.9141,1,29.27155,24.1462,29.27155,1,23.57671,15.03443,23.57671,2024_62094_zzqc_fugrobuoy.csv
1,1,62094,12143_CR6      ,2024-01-01 14:00:00,0,51.6911,51.6911,51.6911,0,-6.70929,-6.709564,-6.70929,1,992.041,992.041,992.041,1,11.14258,11.14258,11.24023,9,,1,2.3438,0,1.0547,0,2.1094,1,3.5938,1,94.23828,94.23828,92.67578,4,136.4063,0,203.9063,0,122.3438,0,0.0313,9,,9,,1,10.78125,10.78125,10.78125,0,274.2188,0,157.5,0,8.9063,0,222.1875,0,5.8594,0,5.3906,0,11.6016,0,4.9219,1,11.7188,0,7.3828,1,206.7188,195.4687,206.7188,1,29.27155,24.1462,29.27155,1,21.98214,15.49001,21.98214,2024_62094_zzqc_fugrobuoy.csv
