rowid,qc_ind,stno,loggerid,time,ind_latitude,latitude,latitude_1,latitude_2,ind_longitude,longitude,longitude_1,longitude_2,ind_airpressure,airpressure,airpressure_1,airpressure_2,ind_airtemp,airtemp,airtemp_1,airtemp_2,ind_conductivity_16,conductivity_16,ind_hm0,hm0,ind_hm0a,hm0a,ind_hm0b,hm0b,ind_hmax,hmax,ind_humidity,humidity,humidity_1,humidity_2,ind_mdir,mdir,ind_mdira,mdira,ind_mdirb,mdirb,ind_s1mean,s1mean,ind_salinity_16,salinity_16,ind_seatemp_16,seatemp_16,ind_seatemp_aa,seatemp_aa,seatemp_aa_1,seatemp_aa_2,ind_sprtp,sprtp,ind_thhf,thhf,ind_thmax,thmax,ind_thtp,thtp,ind_tm01,tm01,ind_tm02,tm02,ind_tm02a,tm02a,ind_tm02b,tm02b,ind_tp,tp,ind_ts,ts,ind_winddir,winddir,winddir_1,winddir_2,ind_windgust,windgust,windgust_1,windgust_2,ind_windsp,windsp,windsp_1,windsp_2,source_file
1,1,62092,427_Wavesense  ,2025-01-01 00:00:00,0,51.21655,51.21655,51.21671,0,-10.54681,-10.54681,-10.54654,1,1004.395,1004.395,1004.517,1,9.62891,9.62891,9.62891,0,4.00477,1,5.2344,0,3.2031,0,4.1406,1,9.2578,1,94.92188,0.29297,94.92188,1,241.875,0,257.3438,0,234.8438,0,0.0332,0,35.37613,9,,1,11.66016,11.66016,11.65283,0,31.9922,0,237.6563,0,8.9063,0,264.375,0,7.9688,0,7.5,0,10.7813,0,6.5625,1,10.5469,0,9.2578,1,315.0,322.7344,315.0,0,25.39907,26.76583,25.39907,1,13.66766,10.25075,13.66766,2025_62092_zzqc_fugrobuoy.csv
1,1,62092,427_Wavesense  ,2025-01-01 01:00:00,0,51.21625,51.21625,51.2164,0,-10.54654,-10.54654,-10.54681,1,1004.749,1004.749,1004.468,1,8.55469,8.55469,8.60352,0,4.00206,1,4.9219,0,2.9688,0,3.9063,1,6.9141,1,95.70313,0.29297,95.70313,1,240.4688,0,253.125,0,234.8438,0,0.0352,0,35.3537,9,,1,11.65833,11.65833,11.64917,0,23.2031,0,250.3125,0,9.9609,0,254.5313,0,7.7344,0,7.1484,0,10.8984,0,6.2109,1,10.5469,0,9.0234,1,333.6328,329.0625,333.6328,0,27.10751,27.79091,27.10751,1,19.47641,15.71781,19.47641,2025_62092_zzqc_fugrobuoy.csv
1,1,62092,427_Wavesense  ,2025-01-01 02:00:00,0,51.21594,51.21594,51.21625,0,-10.54626,-10.54626,-10.54654,1,1005.444,1005.444,1005.2,1,7.91992,7.91992,8.01758,0,4.00519,1,4.6094,0,2.5,0,3.9063,1,7.8516,1,89.74609,0.29297,89.74609,1,250.3125,0,260.1563,0,243.2813,0,0.0313,0,35.37971,9,,1,11.64734,11.64734,11.65283,0,35.8594,0,262.9688,0,8.7891,0,271.4063,0,7.8516,0,7.2656,0,10.8984,0,6.4453,1,10.6641,0,9.0234,1,324.8438,322.7344,324.8438,0,34.28304,33.82744,34.28304,1,25.85465,22.32385,25.85465,2025_62092_zzqc_fugrobuoy.csv
1,1,62092,427_Wavesense  ,2025-01-01 03:00:00,0,51.21594,51.21594,51.21594,0,-10.54626,-10.54626,-10.54626,1,1006.885,1006.885,1006.738,1,8.01758,8.01758,8.06641,0,4.0056,1,4.6875,0,2.5,0,3.9063,1,5.625,1,86.62109,0.29297,86.62109,1,248.9063,0,255.9375,0,247.5,0,0.0332,0,35.3878,9,,1,11.651,11.651,11.64917,0,27.0703,0,315.0,0,9.4922,0,232.0313,0,7.7344,0,7.1484,0,11.0156,0,6.4453,1,9.2578,0,9.1406,1,315.3516,322.7344,315.3516,0,29.27155,27.79091,29.27155,1,22.20994,18.67914,22.20994,2025_62092_zzqc_fugrobuoy.csv
1,1,62092,427_Wavesense  ,2025-01-01 04:00:00,0,51.21594,51.21594,51.21594,0,-10.54599,-10.54599,-10.54626,1,1007.153,1007.153,1007.019,1,8.31055,8.31055,8.4082,0,4.00455,1,4.2969,0,2.4219,0,3.5156,1,6.2109,1,82.32422,0.29297,82.32422,1,251.7188,0,248.9063,0,248.9063,0,0.0313,0,35.3923,9,,1,11.63635,11.63635,11.63452,0,29.8828,0,227.8125,0,8.7891,0,241.875,0,7.6172,0,7.0313,0,10.8984,0,6.2109,1,10.0781,0,8.9063,1,288.6328,296.7188,288.6328,0,24.94347,24.03229,24.94347,1,19.24861,17.31236,19.24861,2025_62092_zzqc_fugrobuoy.csv
1,1,62092,427_Wavesense  ,2025-01-01 05:00:00,0,51.21579,51.21579,51.21594,0,-10.54599,-10.54599,-10.54599,1,1007.361,1007.361,1007.312,1,8.94531,8.94531,9.04297,0,4.00196,1,4.2188,0,2.3438,0,3.4375,1,6.5625,1,71.09375,0.29297,71.09375,1,250.3125,0,258.75,0,243.2813,0,0.0332,0,35.3846,9,,1,11.61438,11.61438,11.61438,0,37.2656,0,210.9375,0,8.9063,0,267.1875,0,7.3828,0,6.9141,0,10.7813,0,6.0938,1,10.6641,0,9.0234,1,286.875,294.6094,286.875,0,26.31025,26.99362,26.31025,1,19.02083,17.88185,19.02083,2025_62092_zzqc_fugrobuoy.csv
1,1,62092,427_Wavesense  ,2025-01-01 06:00:00,0,51.21564,51.21564,51.21579,0,-10.54599,-10.54599,-10.54599,1,1007.703,1007.703,1007.532,1,9.23828,9.23828,9.33594,0,4.00209,1,4.375,0,2.2656,0,3.6719,1,7.0313,1,73.14453,0.29297,73.14453,1,239.0625,0,233.4375,0,236.25,0,0.0273,0,35.39101,9,,1,11.60706,11.60706,11.60889,0,34.4531,0,171.5625,0,9.1406,0,222.1875,0,8.0859,0,7.5,0,10.8984,0,6.7969,1,9.8438,0,9.4922,1,301.9922,305.8594,301.9922,0,30.75222,29.95495,30.75222,1,23.80449,21.52656,23.80449,2025_62092_zzqc_fugrobuoy.csv
1,1,62092,427_Wavesense  ,2025-01-01 07:00:00,0,51.21564,51.21564,51.21564,0,-10.54626,-10.54626,-10.54599,1,1008.228,1008.228,1008.032,1,9.67773,9.67773,9.82422,0,4.00015,1,4.2969,0,2.4219,0,3.5156,1,5.8594,1,60.74219,0.29297,60.74219,1,253.125,0,261.5625,0,246.0938,0,0.0293,0,35.39078,9,,1,11.59607,11.59607,11.59058,0,47.8125,0,42.1875,0,9.7266,0,243.2813,0,7.9688,0,7.3828,0,10.8984,0,6.5625,1,9.7266,0,9.2578,1,289.6875,294.9609,289.6875,0,28.47429,28.81598,28.47429,1,22.32385,20.50149,22.32385,2025_62092_zzqc_fugrobuoy.csv
1,1,62092,427_Wavesense  ,2025-01-01 08:00:00,0,51.21564,51.21564,51.21564,0,-10.54626,-10.54626,-10.54626,1,1008.838,1008.838,1008.789,1,8.89648,8.89648,9.04297,0,3.99606,1,4.375,0,2.8906,0,3.2813,1,5.9766,1,67.57813,0.29297,67.57813,1,251.7188,0,253.125,0,243.2813,0,0.0293,0,35.38689,9,,1,11.53931,11.53931,11.55212,0,42.8906,0,185.625,0,10.4297,0,230.625,0,8.2031,0,7.5,0,11.0156,0,6.3281,1,10.1953,0,9.6094,1,296.0156,300.5859,296.0156,0,24.1462,26.42414,24.1462,1,17.31236,15.37612,17.31236,2025_62092_zzqc_fugrobuoy.csv
1,1,62092,427_Wavesense  ,2025-01-01 09:00:00,0,51.21548,51.21548,51.21564,0,-10.54626,-10.54626,-10.54626,1,1009.412,1009.412,1009.058,1,9.67773,9.67773,9.82422,0,3.99367,1,4.5313,0,3.125,0,3.2813,1,6.4453,1,57.03125,0.29297,57.03125,1,265.7813,0,268.5938,0,261.5625,0,0.0273,0,35.38361,9,,1,11.52649,11.52649,11.53015,0,45.0,0,223.5938,0,9.8438,0,262.9688,0,8.4375,0,7.7344,0,10.7813,0,6.4453,1,10.1953,0,9.6094,1,284.0625,298.125,284.0625,0,29.72715,30.63833,29.72715,1,23.12112,20.95707,23.12112,2025_62092_zzqc_fugrobuoy.csv
