rowid,qc_ind,stno,loggerid,time,ind_latitude,latitude,latitude_1,latitude_2,ind_longitude,longitude,longitude_1,longitude_2,ind_airpressure,airpressure,airpressure_1,airpressure_2,ind_airtemp,airtemp,airtemp_1,airtemp_2,ind_conductivity_16,conductivity_16,ind_hm0,hm0,ind_hm0a,hm0a,ind_hm0b,hm0b,ind_hmax,hmax,ind_humidity,humidity,humidity_1,humidity_2,ind_mdir,mdir,ind_mdira,mdira,ind_mdirb,mdirb,ind_s1mean,s1mean,ind_salinity_16,salinity_16,ind_seatemp_16,seatemp_16,ind_seatemp_aa,seatemp_aa,seatemp_aa_1,seatemp_aa_2,ind_sprtp,sprtp,ind_thhf,thhf,ind_thmax,thmax,ind_thtp,thtp,ind_tm01,tm01,ind_tm02,tm02,ind_tm02a,tm02a,ind_tm02b,tm02b,ind_tp,tp,ind_ts,ts,ind_winddir,winddir,winddir_1,winddir_2,ind_windgust,windgust,windgust_1,windgust_2,ind_windsp,windsp,windsp_1,windsp_2,source_file
1,1,62091,7577_CR6       ,2024-02-26 08:00:00,0,53.466,53.466,53.46646,0,-5.417297,-5.417297,-5.417297,1,1017.175,1017.175,1017.163,1,7.77344,7.77344,7.77344,9,,1,1.2891,0,0.2344,0,1.2891,1,2.3438,1,74.51172,74.51172,73.04688,1,30.9375,0,213.75,0,30.9375,0,0.0273,0,34.43901,9,,1,9.351196,9.351196,9.351196,0,260.1563,0,196.875,0,4.3359,0,47.8125,0,4.4531,0,4.2188,0,12.3047,0,4.2188,1,5.0391,0,4.8047,1,4.92188,4.92188,13.00781,0,20.84318,20.84318,22.43774,1,15.14832,15.14832,17.99574,2024_62091_zzqc_fugrobuoy.csv
1,1,62091,7577_CR6       ,2024-02-26 09:00:00,0,53.46646,53.46646,53.46677,0,-5.417297,-5.417297,-5.417297,1,1018.213,1018.213,1018.213,1,7.57813,7.57813,7.72461,9,,1,1.2891,0,0.2344,0,1.2891,1,2.1875,1,67.87109,67.87109,68.35938,1,25.3125,0,188.4375,0,25.3125,0,0.0234,0,34.43611,9,,1,9.362183,9.362183,9.358521,0,167.3438,0,247.5,0,5.0391,0,21.0938,0,4.8047,0,4.5703,0,11.7188,0,4.5703,1,5.5078,0,5.1563,1,5.97656,5.97656,10.19531,0,24.48789,24.48789,24.26009,1,17.19847,17.19847,18.56523,2024_62091_zzqc_fugrobuoy.csv
1,1,62091,7577_CR6       ,2024-02-26 10:00:00,0,53.46677,53.46677,53.46692,0,-5.417297,-5.417297,-5.417297,1,1019.214,1019.214,1019.226,1,7.62695,7.62695,7.62695,9,,1,1.4063,0,0.2344,0,1.4063,1,2.1875,1,70.3125,70.3125,70.50781,1,11.25,0,198.2813,0,11.25,0,0.0215,0,34.43596,9,,1,9.354858,9.354858,9.351196,0,139.2188,0,298.125,0,5.2734,0,11.25,0,5.1563,0,5.0391,0,11.8359,0,4.9219,1,5.8594,0,5.5078,1,21.44531,21.44531,13.71094,0,21.29876,21.29876,21.18487,1,16.2873,16.2873,16.17339,2024_62091_zzqc_fugrobuoy.csv
1,1,62091,7577_CR6       ,2024-02-26 11:00:00,0,53.46692,53.46692,53.46692,0,-5.417297,-5.417297,-5.417297,1,1019.238,1019.238,1019.214,1,7.5293,7.5293,7.57813,9,,1,1.2891,0,0.2344,0,1.2891,1,2.0313,1,68.55469,68.55469,69.23828,1,11.25,0,181.4063,0,11.25,0,0.0195,0,34.43779,9,,1,9.353027,9.353027,9.349365,0,143.4375,0,244.6875,0,6.4453,0,12.6563,0,5.1563,0,4.9219,0,11.7188,0,4.8047,1,5.8594,0,5.5078,1,3.16406,3.16406,3.51563,0,23.12112,23.12112,23.4628,1,17.54016,17.54016,18.45134,2024_62091_zzqc_fugrobuoy.csv
1,1,62091,7577_CR6       ,2024-02-26 12:00:00,0,53.46692,53.46692,53.46677,0,-5.417297,-5.417297,-5.417297,1,1020.105,1020.105,1020.044,1,7.77344,7.77344,7.57813,9,,1,1.5234,0,0.2344,0,1.5234,1,2.6563,1,71.97266,71.97266,70.50781,1,9.8438,0,196.875,0,9.8438,0,0.0234,0,34.44122,9,,1,9.360352,9.360352,9.356689,0,144.8438,0,230.625,0,5.625,0,7.0313,0,5.0391,0,4.8047,0,12.0703,0,4.8047,1,5.5078,0,5.3906,1,2.10938,2.10938,10.54688,0,24.48789,24.48789,24.71567,1,17.54016,17.54016,20.15978,2024_62091_zzqc_fugrobuoy.csv
1,1,62091,7577_CR6       ,2024-02-26 13:00:00,0,53.46677,53.46677,53.46646,0,-5.417297,-5.417297,-5.417297,1,1020.74,1020.74,1020.703,1,7.62695,7.62695,7.62695,9,,1,1.6406,0,0.2344,0,1.6406,1,2.8125,1,68.65234,68.65234,69.43359,1,9.8438,0,119.5313,0,8.4375,0,0.0313,0,34.4397,9,,1,9.367676,9.367676,9.364014,0,184.2188,0,151.875,0,4.5703,0,5.625,0,4.6875,0,4.4531,0,12.7734,0,4.4531,1,5.5078,0,5.1563,4,355.0781,355.0781,358.5938,0,23.80449,23.80449,23.34891,1,17.76796,17.76796,17.65405,2024_62091_zzqc_fugrobuoy.csv
1,1,62091,7577_CR6       ,2024-02-26 14:00:00,0,53.46646,53.46646,53.46616,0,-5.417297,-5.417297,-5.417297,1,1021.021,1021.021,1021.008,1,7.67578,7.67578,7.62695,9,,1,1.5234,0,0.2344,0,1.5234,1,2.8125,1,70.70313,70.70313,70.3125,1,18.2813,0,151.875,0,16.875,0,0.0352,0,34.44061,9,,1,9.371338,9.371338,9.369507,0,216.5625,0,187.0313,0,4.2188,0,12.6563,0,4.3359,0,4.1016,0,13.125,0,4.1016,1,5.0391,0,4.8047,1,348.75,348.75,356.4844,0,19.8181,19.8181,21.07096,1,14.00934,14.00934,17.08456,2024_62091_zzqc_fugrobuoy.csv
1,1,62091,7577_CR6       ,2024-02-26 15:00:00,0,53.46616,53.46616,53.46585,0,-5.417297,-5.417297,-5.417297,1,1021.423,1021.423,1021.399,1,7.87109,7.87109,7.72461,9,,1,1.4063,0,0.1172,0,1.4063,1,2.5,1,67.08984,67.08984,66.69922,1,35.1563,0,158.9063,0,33.75,0,0.0352,0,34.44229,9,,1,9.380493,9.380493,9.380493,0,212.3438,0,167.3438,0,4.8047,0,46.4063,0,4.1016,0,3.8672,0,13.2422,0,3.8672,1,5.0391,0,4.5703,1,351.5625,351.5625,359.2969,0,17.31236,17.31236,21.18487,1,13.43986,13.43986,16.0595,2024_62091_zzqc_fugrobuoy.csv
1,1,62091,7577_CR6       ,2024-02-26 16:00:00,0,53.466,53.466,53.46585,0,-5.417297,-5.417297,-5.417023,1,1021.985,1021.985,1021.985,1,8.11523,8.11523,7.87109,9,,1,1.4063,0,0.1172,0,1.4063,1,2.3438,1,69.53125,69.53125,67.67578,1,37.9688,0,175.7813,0,37.9688,0,0.0332,0,34.43565,9,,1,9.382324,9.382324,9.376831,0,225.0,0,180.0,0,4.4531,0,26.7188,0,3.9844,0,3.8672,0,13.3594,0,3.8672,1,4.8047,0,4.3359,1,349.1016,349.1016,357.1875,0,18.45134,18.45134,19.932,1,13.89545,13.89545,16.17339,2024_62091_zzqc_fugrobuoy.csv
1,1,62091,7577_CR6       ,2024-02-26 17:00:00,0,53.46585,53.46585,53.46585,0,-5.417023,-5.417023,-5.417297,1,1022.766,1022.766,1022.766,1,7.96875,7.96875,7.96875,9,,1,1.1719,0,0.1172,0,1.1719,1,2.1875,1,59.96094,59.96094,60.9375,1,45.0,0,175.7813,0,45.0,0,0.0313,0,34.43787,9,,1,9.375,9.375,9.371338,0,203.9063,0,175.7813,0,4.1016,0,40.7813,0,3.75,0,3.6328,0,13.125,0,3.6328,1,4.8047,0,4.1016,4,5.27344,5.27344,13.00781,0,13.89545,13.89545,15.71781,1,11.04801,11.04801,11.04801,2024_62091_zzqc_fugrobuoy.csv
1,1,62091,7577_CR6       ,2024-02-26 18:00:00,0,53.46585,53.46585,53.46585,0,-5.417297,-5.417297,-5.417297,1,1022.961,1022.961,1022.937,1,7.77344,7.77344,7.96875,9,,1,1.0547,0,0.1172,0,1.0547,1,1.7188,1,68.45703,68.45703,68.35938,1,53.4375,0,182.8125,0,53.4375,0,0.0293,0,34.43985,9,,1,9.360352,9.360352,9.360352,0,282.6563,0,187.0313,0,4.5703,0,25.3125,0,3.75,0,3.6328,0,12.6563,0,3.6328,1,4.5703,0,4.1016,4,344.5312,344.5312,350.8594,0,12.87037,12.87037,14.35103,1,9.567369,9.567369,11.8453,2024_62091_zzqc_fugrobuoy.csv
1,1,62091,7577_CR6       ,2024-02-26 19:00:00,0,53.46585,53.46585,53.466,0,-5.417297,-5.417297,-5.417297,1,1023.865,1023.865,1023.853,1,7.77344,7.77344,7.91992,9,,1,0.9375,0,0.1172,0,0.9375,1,1.5625,1,73.33984,73.33984,72.94922,1,49.2188,0,184.2188,0,49.2188,0,0.0254,0,34.44397,9,,1,9.354858,9.354858,9.351196,0,262.9688,0,187.0313,0,4.5703,0,64.6875,0,3.8672,0,3.75,0,12.3047,0,3.75,1,4.5703,0,4.2188,1,332.5781,332.5781,341.3672,0,11.04801,11.04801,11.50361,1,7.403306,7.403306,8.200594,2024_62091_zzqc_fugrobuoy.csv
1,1,62091,7577_CR6       ,2024-02-26 20:00:00,0,53.466,53.466,53.46631,0,-5.417297,-5.417297,-5.417297,1,1023.73,1023.73,1023.718,1,7.72461,7.72461,7.82227,9,,1,0.8203,0,0.1172,0,0.8203,1,1.4063,1,71.67969,71.67969,71.48438,1,37.9688,0,192.6563,0,37.9688,0,0.0215,0,34.44397,9,,1,9.351196,9.351196,9.351196,0,286.875,0,213.75,0,4.4531,0,28.125,0,3.8672,0,3.75,0,11.9531,0,3.75,1,4.8047,0,4.3359,1,352.6172,352.6172,355.7812,0,6.492129,6.492129,7.631105,1,3.644708,3.644708,4.100307,2024_62091_zzqc_fugrobuoy.csv
1,1,62091,7577_CR6       ,2024-02-26 21:00:00,0,53.46631,53.46631,53.46661,0,-5.417297,-5.417297,-5.417297,1,1023.45,1023.45,1023.438,1,7.38281,7.38281,7.43164,9,,1,0.7031,0,0.1172,0,0.5859,1,1.0938,1,71.58203,71.58203,71.58203,1,23.9063,0,201.0938,0,23.9063,0,0.0176,0,34.43993,9,,1,9.354858,9.354858,9.353027,0,209.5313,0,182.8125,0,4.8047,0,9.8438,0,4.1016,0,3.8672,0,11.4844,0,3.8672,1,5.0391,0,4.6875,4,133.9453,133.9453,138.5156,0,3.758598,3.758598,3.189129,1,1.366775,1.366775,1.480665,2024_62091_zzqc_fugrobuoy.csv
1,1,62091,7577_CR6       ,2024-02-26 22:00:00,0,53.46661,53.46661,53.46692,0,-5.417297,-5.417297,-5.417297,1,1023.181,1023.181,1023.169,1,7.62695,7.62695,7.82227,9,,1,0.5859,0,0.1172,0,0.5859,1,1.0938,1,72.85156,72.85156,72.85156,1,14.0625,0,170.1563,0,12.6563,0,0.0137,0,34.43771,9,,1,9.347534,9.347534,9.349365,0,232.0313,0,337.5,0,4.8047,0,11.25,0,4.2188,0,3.9844,0,11.0156,0,3.8672,1,4.8047,0,4.8047,1,191.6016,191.6016,181.0547,0,7.631105,7.631105,8.428392,1,4.897574,4.897574,5.353173,2024_62091_zzqc_fugrobuoy.csv
1,1,62091,7577_CR6       ,2024-02-26 23:00:00,0,53.46692,53.46692,53.46692,0,-5.417297,-5.417297,-5.417023,1,1023.315,1023.315,1023.303,1,7.72461,7.72461,7.91992,9,,1,0.4688,0,0.1172,0,0.4688,1,0.7813,1,74.02344,74.02344,74.90234,1,5.625,0,180.0,0,5.625,0,0.0117,0,34.42772,9,,1,9.338379,9.338379,9.336548,0,206.7188,0,7.0313,0,4.5703,0,9.8438,0,4.3359,0,4.1016,0,11.0156,0,3.9844,1,5.0391,0,5.1563,1,214.1016,214.1016,204.2578,0,12.41479,12.41479,11.38972,1,9.339569,9.339569,8.656192,2024_62091_zzqc_fugrobuoy.csv
1,1,62091,7577_CR6       ,2024-02-27 00:00:00,0,53.46692,53.46692,53.46692,0,-5.417023,-5.417023,-5.417297,1,1022.437,1022.437,1022.412,1,7.91992,7.91992,8.06641,9,,1,0.5859,0,0.1172,0,0.4688,1,0.9375,1,73.92578,73.92578,73.92578,1,2.8125,0,164.5313,0,1.4063,0,0.0117,0,34.43474,9,,1,9.342041,9.342041,9.332886,0,219.375,0,355.7813,0,4.3359,0,2.8125,0,4.2188,0,3.9844,0,11.6016,0,3.9844,1,5.0391,0,5.1563,1,229.5703,229.5703,217.6172,0,13.89545,13.89545,13.55377,1,11.04801,11.04801,10.13684,2024_62091_zzqc_fugrobuoy.csv
1,1,62091,7577_CR6       ,2024-02-27 01:00:00,0,53.46692,53.46692,53.46677,0,-5.417297,-5.417297,-5.417023,1,1021.594,1021.594,1021.57,1,7.96875,7.96875,8.11523,9,,1,0.4688,0,0.1172,0,0.4688,1,0.7813,1,69.53125,69.53125,68.35938,1,8.4375,0,165.9375,0,4.2188,0,0.0156,0,34.43253,9,,1,9.34021,9.34021,9.334717,0,296.7188,0,36.5625,0,3.8672,0,35.1563,0,3.75,0,3.5156,0,11.4844,0,3.3984,1,4.3359,0,4.3359,1,231.3281,231.3281,218.6719,0,17.19847,17.19847,18.45134,1,13.21208,13.21208,14.46494,2024_62091_zzqc_fugrobuoy.csv
1,1,62091,7577_CR6       ,2024-02-27 02:00:00,0,53.46677,53.46677,53.46661,0,-5.417023,-5.417023,-5.417023,1,1021.68,1021.68,1021.655,1,8.01758,8.01758,8.21289,9,,1,0.5859,0,0.1172,0,0.5859,1,0.9375,1,68.65234,68.65234,68.75,4,201.0938,0,175.7813,0,203.9063,0,0.0254,0,34.42986,9,,1,9.325562,9.325562,9.32373,0,267.1875,0,40.7813,0,3.75,0,212.3438,0,3.1641,0,3.0469,0,11.8359,0,3.0469,1,2.5781,0,3.3984,1,236.6016,236.6016,223.5937,0,18.90692,18.90692,20.95707,1,14.92052,14.92052,16.74288,2024_62091_zzqc_fugrobuoy.csv
1,1,62091,7577_CR6       ,2024-02-27 03:00:00,0,53.46661,53.46661,53.46616,0,-5.417023,-5.417023,-5.417023,1,1020.789,1020.789,1020.764,1,7.72461,7.72461,7.91992,9,,1,0.7031,0,0.1172,0,0.7031,1,1.0938,1,71.19141,71.19141,71.38672,1,201.0938,0,187.0313,0,201.0938,0,0.0254,0,34.42719,9,,1,9.318237,9.318237,9.321899,0,149.0625,0,59.0625,0,3.5156,0,209.5313,0,3.3984,0,3.2813,0,12.3047,0,3.2813,1,3.2813,0,3.5156,1,238.3594,238.3594,225.3516,0,19.47641,19.47641,21.29876,1,13.89545,13.89545,16.97067,2024_62091_zzqc_fugrobuoy.csv
1,1,62091,7577_CR6       ,2024-02-27 04:00:00,0,53.46616,53.46616,53.466,0,-5.417023,-5.417023,-5.417023,1,1019.946,1019.946,1019.946,1,7.91992,7.91992,8.06641,9,,1,0.8203,0,0.1172,0,0.8203,1,1.25,1,72.55859,72.55859,70.80078,1,202.5,0,201.0938,0,202.5,0,0.0215,0,34.39842,9,,1,9.310913,9.310913,9.314575,0,184.2188,0,102.6563,0,3.9844,0,212.3438,0,3.8672,0,3.75,0,12.5391,0,3.75,1,3.9844,0,3.9844,1,217.9688,217.9688,215.1562,0,19.59032,19.59032,19.36252,1,15.71781,15.71781,15.37612,2024_62091_zzqc_fugrobuoy.csv
1,1,62091,7577_CR6       ,2024-02-27 05:00:00,0,53.466,53.466,53.466,0,-5.417023,-5.417023,-5.417023,1,1018.945,1018.945,1018.896,1,8.01758,8.01758,8.16406,9,,1,0.8203,0,0.1172,0,0.8203,1,1.25,1,71.77734,71.77734,71.77734,1,196.875,0,189.8438,0,196.875,0,0.0195,0,34.4017,9,,1,9.318237,9.318237,9.310913,0,217.9688,0,125.1563,0,4.3359,0,184.2188,0,4.1016,0,3.9844,0,12.5391,0,3.9844,1,4.3359,0,4.3359,1,213.3984,213.3984,209.1797,0,25.96856,25.96856,25.74076,1,20.72927,20.72927,20.38758,2024_62091_zzqc_fugrobuoy.csv
1,1,62091,7577_CR6       ,2024-02-27 06:00:00,0,53.466,53.466,53.46616,0,-5.416748,-5.416748,-5.417023,1,1018.201,1018.201,1018.152,1,8.21289,8.21289,8.31055,9,,1,1.0547,0,0.1172,0,1.0547,1,1.5625,1,71.38672,71.38672,70.89844,1,188.4375,0,171.5625,0,188.4375,0,0.0234,0,34.42581,9,,1,9.329224,9.329224,9.320068,0,191.25,0,63.2813,0,4.6875,0,178.5938,0,4.3359,0,4.2188,0,12.3047,0,4.2188,1,5.0391,0,4.6875,1,214.1016,214.1016,207.4219,0,29.95495,29.95495,30.06884,1,22.20994,22.20994,23.6906,2024_62091_zzqc_fugrobuoy.csv
1,1,62091,7577_CR6       ,2024-02-27 07:00:00,0,53.46616,53.46616,53.46646,0,-5.417023,-5.417023,-5.416748,1,1016.577,1016.577,1016.626,1,8.01758,8.01758,8.16406,9,,1,1.2891,0,0.1172,0,1.2891,1,2.1875,1,75.0,75.0,74.31641,1,188.4375,0,188.4375,0,188.4375,0,0.0273,0,34.43802,9,,1,9.332886,9.332886,9.325562,0,195.4688,0,33.75,0,5.2734,0,182.8125,0,4.4531,0,4.2188,0,11.9531,0,4.2188,1,5.2734,0,4.8047,1,218.6719,218.6719,205.6641,0,28.36038,28.36038,30.75222,1,20.27369,20.27369,23.4628,2024_62091_zzqc_fugrobuoy.csv
