rowid,qc_ind,stno,loggerid,time,ind_latitude,latitude,latitude_1,latitude_2,ind_longitude,longitude,longitude_1,longitude_2,ind_airpressure,airpressure,airpressure_1,airpressure_2,ind_airtemp,airtemp,airtemp_1,airtemp_2,ind_conductivity_16,conductivity_16,ind_hm0,hm0,ind_hm0a,hm0a,ind_hm0b,hm0b,ind_hmax,hmax,ind_humidity,humidity,humidity_1,humidity_2,ind_mdir,mdir,ind_mdira,mdira,ind_mdirb,mdirb,ind_s1mean,s1mean,ind_salinity_16,salinity_16,ind_seatemp_16,seatemp_16,ind_seatemp_aa,seatemp_aa,seatemp_aa_1,seatemp_aa_2,ind_sprtp,sprtp,ind_thhf,thhf,ind_thmax,thmax,ind_thtp,thtp,ind_tm01,tm01,ind_tm02,tm02,ind_tm02a,tm02a,ind_tm02b,tm02b,ind_tp,tp,ind_ts,ts,ind_winddir,winddir,winddir_1,winddir_2,ind_windgust,windgust,windgust_1,windgust_2,ind_windsp,windsp,windsp_1,windsp_2,source_file
1,1,62095,12145_CR6      ,2024-01-01 00:00:00,0,53.07797,53.07797,53.07782,0,-15.88727,-15.88727,-15.88754,1,999.5117,999.5117,999.4873,1,9.0918,9.0918,9.23828,9,,1,4.3359,0,3.0469,0,3.0469,1,7.6563,1,59.66797,59.66797,60.05859,1,337.5,0,347.3438,0,326.25,0,0.0273,0,35.52498,9,,1,11.80298,11.80298,11.7865,0,205.3125,0,23.9063,0,8.3203,0,330.4688,0,8.6719,0,8.0859,0,11.25,0,6.5625,1,11.1328,0,9.8438,1,265.4297,242.5781,265.4297,1,18.79303,19.13472,18.79303,1,11.6175,11.38972,11.6175,2024_62095_zzqc_fugrobuoy.csv
1,1,62095,12145_CR6      ,2024-01-01 01:00:00,0,53.07675,53.07675,53.07675,0,-15.88754,-15.88754,-15.88754,1,998.7183,998.7183,998.7183,1,8.94531,8.94531,9.0918,9,,1,4.1016,0,2.8125,0,3.0469,1,7.0313,1,63.67188,63.67188,64.35547,1,340.3125,0,354.375,0,326.25,0,0.0254,0,35.52162,9,,1,11.77002,11.77002,11.7627,0,160.3125,0,223.5938,0,9.2578,0,352.9688,0,8.6719,0,7.9688,0,11.25,0,6.6797,1,11.1328,0,9.8438,1,272.1094,252.4219,272.1094,1,15.03443,16.40119,15.03443,1,8.086704,7.745015,8.086704,2024_62095_zzqc_fugrobuoy.csv
1,1,62095,12145_CR6      ,2024-01-01 02:00:00,0,53.07553,53.07553,53.07553,0,-15.88727,-15.88727,-15.88727,1,997.8394,997.8394,997.8027,1,8.89648,8.89648,9.0918,9,,1,3.9844,0,2.6953,0,2.9297,1,5.7813,1,56.64063,56.64063,56.93359,1,337.5,0,351.5625,0,327.6563,0,0.0234,0,35.51659,9,,1,11.74438,11.74438,11.73889,0,185.625,0,161.7188,0,8.5547,0,345.9375,0,8.6719,0,8.0859,0,11.1328,0,6.7969,1,9.9609,0,9.7266,1,263.3203,249.2578,263.3203,1,13.89545,12.75648,13.89545,1,7.289416,6.606039,7.289416,2024_62095_zzqc_fugrobuoy.csv
1,1,62095,12145_CR6      ,2024-01-01 03:00:00,0,53.07507,53.07507,53.07523,0,-15.88699,-15.88699,-15.88699,1,996.4722,996.4722,996.5332,1,8.94531,8.94531,9.14063,9,,1,3.3984,0,2.3438,0,2.4609,1,5.3125,1,59.86328,59.86328,60.25391,1,338.9063,0,1.4063,0,320.625,0,0.0234,0,35.51224,9,,1,11.72974,11.72974,11.72241,0,223.5938,0,104.0625,0,8.6719,0,340.3125,0,8.3203,0,7.7344,0,11.3672,0,6.4453,1,10.5469,0,9.7266,1,213.75,197.5781,213.75,1,9.453459,8.997881,9.453459,1,3.986397,3.189129,3.986397,2024_62095_zzqc_fugrobuoy.csv
1,1,62095,12145_CR6      ,2024-01-01 04:00:00,0,53.07568,53.07568,53.07568,0,-15.88699,-15.88699,-15.88699,1,995.7153,995.7153,995.5444,1,9.33594,9.33594,9.48242,9,,1,3.3984,0,2.2266,0,2.6953,1,5.0,1,60.74219,60.74219,61.23047,1,329.0625,0,340.3125,0,322.0313,0,0.0215,0,35.51224,9,,1,11.70227,11.70227,11.69312,0,208.125,0,175.7813,0,9.8438,0,341.7188,0,8.3203,0,7.7344,0,11.3672,0,6.5625,1,11.7188,0,9.8438,1,172.9688,162.4219,172.9688,1,14.46494,14.35103,14.46494,1,8.086704,6.719929,8.086704,2024_62095_zzqc_fugrobuoy.csv
1,1,62095,12145_CR6      ,2024-01-01 05:00:00,0,53.0769,53.0769,53.0769,0,-15.88809,-15.88809,-15.88837,1,993.6035,993.6035,993.6768,1,8.94531,8.94531,9.14063,9,,1,3.0469,0,1.9922,0,2.3438,1,4.6875,1,68.94531,68.94531,69.53125,1,330.4688,0,355.7813,0,315.0,0,0.0215,0,35.51231,9,,1,11.71692,11.71692,11.71692,0,146.25,0,61.875,0,7.7344,0,35.1563,0,8.2031,0,7.6172,0,11.4844,0,6.4453,1,11.7188,0,9.4922,1,144.4922,150.8203,144.4922,1,19.8181,19.8181,19.8181,1,11.6175,10.02295,11.6175,2024_62095_zzqc_fugrobuoy.csv
1,1,62095,12145_CR6      ,2024-01-01 06:00:00,0,53.07935,53.07935,53.07935,0,-15.89001,-15.89001,-15.89001,1,991.9556,991.9556,991.8945,1,9.04297,9.04297,9.14063,9,,1,3.2813,0,2.3438,0,2.3438,1,5.9375,1,78.80859,78.80859,80.66406,1,341.7188,0,358.5938,0,324.8438,0,0.0215,0,35.51201,9,,1,11.7041,11.7041,11.69312,0,191.25,0,345.9375,0,10.6641,0,15.4688,0,8.6719,0,7.9688,0,11.4844,0,6.5625,1,11.7188,0,9.8438,1,135.0,133.2422,135.0,1,24.03229,26.53802,24.03229,1,12.41479,12.52868,12.41479,2024_62095_zzqc_fugrobuoy.csv
1,1,62095,12145_CR6      ,2024-01-01 07:00:00,0,53.08194,53.08194,53.08194,0,-15.89249,-15.89249,-15.89276,1,989.9658,989.9658,989.9902,1,8.79883,8.79883,8.99414,9,,1,3.2813,0,2.2266,0,2.3438,1,5.7813,1,87.40234,87.40234,88.18359,1,343.125,0,7.0313,0,319.2188,0,0.0195,0,35.51193,9,,1,11.71326,11.71326,11.69495,0,187.0313,0,288.2813,0,9.6094,0,15.4688,0,8.7891,0,8.0859,0,11.8359,0,6.5625,1,12.5391,0,10.1953,1,108.9844,114.2578,108.9844,1,23.12112,23.4628,23.12112,1,15.26221,16.62899,15.26221,2024_62095_zzqc_fugrobuoy.csv
1,1,62095,12145_CR6      ,2024-01-01 08:00:00,0,53.08408,53.08408,53.08408,0,-15.89414,-15.89414,-15.89414,1,988.0493,988.0493,988.147,1,8.99414,8.99414,9.14063,9,,1,3.1641,0,2.1094,0,2.2266,1,6.0938,1,90.91797,90.91797,91.50391,1,347.3438,0,1.4063,0,329.0625,0,0.0215,0,35.51399,9,,1,11.7334,11.7334,11.72058,0,177.1875,0,257.3438,0,10.4297,0,358.5938,0,8.3203,0,7.5,0,11.4844,0,5.9766,1,11.1328,0,9.8438,1,120.9375,134.2969,120.9375,1,26.87973,26.08245,26.87973,1,17.88185,16.62899,17.88185,2024_62095_zzqc_fugrobuoy.csv
1,1,62095,12145_CR6      ,2024-01-01 09:00:00,0,53.08636,53.08636,53.08636,0,-15.89688,-15.89688,-15.89688,1,985.8398,985.8398,985.8887,1,9.18945,9.18945,9.33594,9,,1,3.0469,0,2.1094,0,2.1094,1,5.0,1,92.96875,92.96875,93.65234,1,337.5,0,348.75,0,316.4063,0,0.0254,0,35.5146,9,,1,11.74805,11.74805,11.73889,0,171.5625,0,156.0938,0,10.6641,0,1.4063,0,8.0859,0,7.1484,0,11.7188,0,5.7422,1,11.7188,0,10.0781,1,113.2031,121.6406,113.2031,1,29.27155,29.38547,29.27155,1,21.52656,19.13472,21.52656,2024_62095_zzqc_fugrobuoy.csv
1,1,62095,12145_CR6      ,2024-01-01 10:00:00,0,53.08804,53.08804,53.08804,0,-15.8999,-15.8999,-15.90018,1,983.9722,983.9722,983.8623,1,9.58008,9.58008,9.77539,9,,1,3.1641,0,2.1094,0,2.3438,1,4.8438,1,94.14063,94.14063,94.72656,1,350.1563,0,352.9688,0,340.3125,0,0.0273,0,35.51491,9,,1,11.74988,11.74988,11.74438,0,156.0938,0,161.7188,0,9.375,0,7.0313,0,7.7344,0,7.0313,0,11.4844,0,5.7422,1,11.7188,0,9.4922,1,115.6641,124.8047,115.6641,1,29.95495,30.63833,29.95495,1,20.61538,21.75436,20.61538,2024_62095_zzqc_fugrobuoy.csv
1,1,62095,12145_CR6      ,2024-01-01 11:00:00,0,53.08926,53.08926,53.08926,0,-15.9021,-15.9021,-15.9021,1,982.1045,982.1045,982.1167,1,10.70313,10.70313,10.89844,9,,1,3.1641,0,2.2266,0,2.3438,1,5.4688,1,94.53125,94.53125,94.72656,4,7.0313,0,2.8125,0,50.625,0,0.0273,0,35.51399,9,,1,11.75354,11.75354,11.74255,0,198.2813,0,156.0938,0,10.6641,0,9.8438,0,7.7344,0,6.9141,0,11.7188,0,5.3906,1,11.1328,0,9.7266,1,138.5156,140.2734,138.5156,1,22.89332,25.17127,22.89332,1,17.08456,17.08456,17.08456,2024_62095_zzqc_fugrobuoy.csv
1,1,62095,12145_CR6      ,2024-01-01 12:00:00,0,53.08957,53.08957,53.08957,0,-15.90237,-15.90237,-15.90237,1,979.834,979.834,980.0171,1,10.16602,10.16602,10.36133,9,,1,3.0469,0,1.875,0,2.3438,1,5.3125,1,91.30859,91.30859,91.01563,1,15.4688,0,11.25,0,157.5,0,0.0273,0,35.50842,9,,1,11.74072,11.74072,11.7334,0,196.875,0,99.8438,0,9.375,0,11.25,0,7.5,0,6.7969,0,11.8359,0,5.625,1,11.1328,0,9.2578,1,146.25,146.25,146.25,1,23.00723,24.03229,23.00723,1,16.0595,15.71781,16.0595,2024_62095_zzqc_fugrobuoy.csv
1,1,62095,12145_CR6      ,2024-01-01 13:00:00,0,53.08957,53.08957,53.08957,0,-15.9032,-15.9032,-15.9032,1,977.5879,977.5879,977.7954,1,10.55664,10.55664,10.70313,9,,1,2.9297,0,1.9922,0,2.2266,1,4.375,1,91.89453,91.89453,92.57813,1,18.2813,0,5.625,0,104.0625,0,0.0273,0,35.50072,9,,1,11.74255,11.74255,11.7334,0,153.2813,0,289.6875,0,10.0781,0,19.6875,0,7.5,0,6.7969,0,11.8359,0,5.5078,1,12.5391,0,9.4922,1,151.875,150.4687,151.875,1,31.77731,38.61113,31.77731,1,20.95707,22.77943,20.95707,2024_62095_zzqc_fugrobuoy.csv
