rowid,qc_ind,stno,loggerid,time,ind_latitude,latitude,latitude_1,latitude_2,ind_longitude,longitude,longitude_1,longitude_2,ind_airpressure,airpressure,airpressure_1,airpressure_2,ind_airtemp,airtemp,airtemp_1,airtemp_2,ind_conductivity_16,conductivity_16,ind_hm0,hm0,ind_hm0a,hm0a,ind_hm0b,hm0b,ind_hmax,hmax,ind_humidity,humidity,humidity_1,humidity_2,ind_mdir,mdir,ind_mdira,mdira,ind_mdirb,mdirb,ind_s1mean,s1mean,ind_salinity_16,salinity_16,ind_seatemp_16,seatemp_16,ind_seatemp_aa,seatemp_aa,seatemp_aa_1,seatemp_aa_2,ind_sprtp,sprtp,ind_thhf,thhf,ind_thmax,thmax,ind_thtp,thtp,ind_tm01,tm01,ind_tm02,tm02,ind_tm02a,tm02a,ind_tm02b,tm02b,ind_tp,tp,ind_ts,ts,ind_winddir,winddir,winddir_1,winddir_2,ind_windgust,windgust,windgust_1,windgust_2,ind_windsp,windsp,windsp_1,windsp_2,source_file,station_year
1,1,62091,347_Wavesense  ,2024-01-22 02:00:00,0,53.46722,53.46722,53.46707,0,-5.415649,-5.415649,-5.415649,1,989.7949,989.7949,990.0269,1,9.72656,9.72656,9.53125,9,,1,3.9844,0,2.0313,0,3.4375,1,5.1563,1,70.50781,70.50781,71.38672,1,213.75,0,174.375,0,229.2188,0,0.0332,0,25.0,9,,1,10.26123,10.26123,10.28503,0,31.9922,0,234.8438,0,6.6797,0,247.5,0,7.1484,0,6.5625,0,11.8359,0,5.9766,1,6.7969,0,8.4375,1,260.5078,257.6953,260.5078,1,39.40841,43.7365,39.40841,1,30.63833,29.95495,30.63833,2024_62091_zzqc_fugrobuoy.csv,62091_2024
1,1,62092,427_Wavesense  ,2024-01-22 02:00:00,0,51.2164,51.2164,51.21655,0,-10.54626,-10.54626,-10.54626,1,1000.635,1000.635,1000.525,1,10.6543,10.6543,10.75195,9,,1,9.375,0,8.3594,0,4.2188,1,13.125,1,64.45313,64.45313,67.67578,1,260.1563,0,258.75,0,262.9688,0,0.0371,0,35.42831,9,,1,11.13464,11.13464,11.12549,0,34.8047,0,268.5938,0,13.7109,0,268.5938,0,11.4844,0,10.4297,0,13.8281,0,6.4453,1,16.0547,0,13.5938,1,281.25,277.3828,281.25,1,41.57246,44.30599,41.57246,1,26.31025,24.37398,26.31025,2024_62092_zzqc_fugrobuoy.csv,62092_2024
1,1,62093,189_Wavesense  ,2024-01-22 02:00:00,0,55.00424,55.00424,55.00424,0,-9.997498,-9.997498,-9.997498,1,984.4971,984.4971,984.4849,1,8.50586,8.50586,8.50586,9,,1,8.5938,0,7.4219,0,4.2969,1,12.0703,1,74.21875,74.21875,75.39063,1,244.6875,0,236.25,0,270.0,0,0.0352,0,35.43633,9,,1,10.67139,10.67139,10.66956,0,33.3984,0,348.75,0,13.3594,0,217.9688,0,10.7813,0,9.7266,0,13.4766,0,6.2109,1,15.1172,0,12.7734,1,273.5156,272.1094,273.5156,1,49.31745,44.98936,49.31745,1,32.80238,23.80449,32.80238,2024_62093_zzqc_fugrobuoy.csv,62093_2024
1,1,62094,12143_CR6      ,2024-01-22 02:00:00,0,51.6908,51.6908,51.6908,0,-6.709015,-6.709015,-6.709015,1,997.4365,997.4365,997.4487,1,10.11719,10.11719,10.3125,9,,1,7.1484,0,5.9766,0,3.9844,1,10.4688,1,74.12109,74.12109,72.55859,1,243.2813,0,246.0938,0,237.6563,0,0.0332,9,,9,,1,9.744873,9.744873,9.73938,0,85.7813,0,307.9688,0,13.3594,0,247.5,0,10.1953,0,9.375,0,12.6563,0,6.6797,1,13.3594,0,11.6016,1,266.1328,258.3984,266.1328,1,37.58606,28.47429,37.58606,1,26.19633,17.99574,26.19633,2024_62094_zzqc_fugrobuoy.csv,62094_2024
1,1,62095,12145_CR6      ,2024-01-22 02:00:00,0,53.07324,53.07324,53.07324,0,-15.88397,-15.88397,-15.88397,1,995.1538,995.1538,995.0684,1,7.96875,7.96875,8.11523,9,,1,9.1406,0,8.0859,0,4.2188,1,15.9375,1,76.46484,76.46484,77.14844,1,261.5625,0,255.9375,0,285.4688,0,0.0371,0,35.51102,9,,1,11.55762,11.55762,11.55396,0,88.5938,0,150.4688,0,14.8828,0,244.6875,0,11.3672,0,10.3125,0,13.5938,0,6.4453,1,15.3516,0,13.0078,1,274.9219,261.9141,274.9219,1,47.9507,52.39269,47.9507,1,27.56311,25.51296,27.56311,2024_62095_zzqc_fugrobuoy.csv,62095_2024
1,1,62091,347_Wavesense  ,2024-01-22 03:00:00,0,53.46722,53.46722,53.46722,0,-5.415649,-5.415649,-5.415649,1,991.9434,991.9434,992.0288,1,9.33594,9.33594,9.18945,9,,1,3.3594,0,1.4844,0,2.9688,1,4.8438,1,71.58203,71.58203,72.26563,1,215.1563,0,175.7813,0,223.5938,0,0.0313,0,25.0,9,,1,10.25208,10.25208,10.27588,0,32.3438,0,274.2188,0,7.5,0,237.6563,0,6.5625,0,6.0938,0,11.7188,0,5.625,1,6.3281,0,7.7344,1,259.1016,251.7187,259.1016,1,36.56097,38.04164,36.56097,1,27.79091,26.53802,27.79091,2024_62091_zzqc_fugrobuoy.csv,62091_2024
1,1,62092,427_Wavesense  ,2024-01-22 03:00:00,0,51.2164,51.2164,51.2164,0,-10.54626,-10.54626,-10.54626,1,1002.051,1002.051,1001.917,1,10.6543,10.6543,10.75195,9,,1,7.6563,0,6.4844,0,4.0625,1,11.8359,1,66.11328,66.11328,67.57813,1,250.3125,0,246.0938,0,258.75,0,0.0332,0,35.43045,9,,1,11.13464,11.13464,11.13831,0,29.8828,0,240.4688,0,12.7734,0,241.875,0,10.7813,0,9.7266,0,13.7109,0,6.3281,1,14.8828,0,12.8906,1,278.4375,270.7031,278.4375,1,40.66128,42.25583,40.66128,1,25.96856,24.94347,25.96856,2024_62092_zzqc_fugrobuoy.csv,62092_2024
1,1,62093,189_Wavesense  ,2024-01-22 03:00:00,0,55.00424,55.00424,55.00424,0,-9.997498,-9.997498,-9.997498,1,986.0352,986.0352,985.9497,1,8.65234,8.65234,8.65234,9,,1,7.8125,0,6.4063,0,4.5313,1,9.7266,1,69.72656,69.72656,71.09375,1,250.3125,0,241.875,0,262.9688,0,0.0332,0,35.43823,9,,1,10.67871,10.67871,10.67505,0,42.5391,0,21.0938,0,13.0078,0,223.5938,0,10.3125,0,9.375,0,13.0078,0,6.7969,1,14.8828,0,11.7188,1,267.1875,252.0703,267.1875,1,43.16701,47.83681,43.16701,1,29.04378,29.49936,29.04378,2024_62093_zzqc_fugrobuoy.csv,62093_2024
1,1,62094,12143_CR6      ,2024-01-22 03:00:00,0,51.6908,51.6908,51.6908,0,-6.709015,-6.709015,-6.709015,1,999.2554,999.2554,999.1455,1,9.9707,9.9707,10.16602,9,,1,6.6797,0,5.3906,0,3.8672,1,12.5,1,72.26563,72.26563,70.3125,1,243.2813,0,243.2813,0,241.875,0,0.0332,9,,9,,1,9.733887,9.733887,9.728394,0,109.6875,0,233.4375,0,10.4297,0,248.9063,0,9.8438,0,9.0234,0,12.6563,0,6.4453,1,14.2969,0,11.7188,1,266.8359,259.4531,266.8359,1,38.15555,30.18273,38.15555,1,25.85465,18.10965,25.85465,2024_62094_zzqc_fugrobuoy.csv,62094_2024
1,1,62095,12145_CR6      ,2024-01-22 03:00:00,0,48.0,48.0,53.07431,0,-20.0,-20.0,-15.88425,1,996.106,996.106,995.9229,1,8.99414,8.99414,9.18945,9,,1,9.0234,0,7.9688,0,4.2188,1,14.2188,1,66.50391,66.50391,66.50391,1,262.9688,0,257.3438,0,285.4688,0,0.0332,0,35.51369,9,,1,11.56311,11.56311,11.54846,0,125.1563,0,241.875,0,12.3047,0,257.3438,0,11.1328,0,10.1953,0,13.4766,0,6.5625,1,14.2969,0,12.6563,1,279.4922,268.5938,279.4922,1,39.5223,41.57246,39.5223,1,25.85465,23.12112,25.85465,2024_62095_zzqc_fugrobuoy.csv,62095_2024
